Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,143.98,118.21,127.20,135.93,152.61,128.93,126.74,141.05,159.01,139.04,141.65,168.59,172.63
  └─ YOY Sales Growth %,4.90%,1.69%,11.15%,5.64%,5.99%,9.07%,-0.36%,3.77%,4.19%,7.84%,11.76%,19.52%,8.57%
Expenses,132.71,112.96,121.07,128.93,141.55,123.54,122.36,133.50,147.55,133.65,135.33,158.45,161.78
  └─ Material Cost %,85%,86%,86%,86%,86%,86%,87%,86%,85%,87%,86%,86%,86%
  └─ Employee Cost %,5%,6%,6%,6%,4%,6%,6%,5%,5%,6%,6%,5%,5%
Operating Profit,11.27,5.25,6.13,7.00,11.06,5.39,4.38,7.55,11.46,5.39,6.32,10.14,10.85
OPM %,7.83%,4.44%,4.82%,5.15%,7.25%,4.18%,3.46%,5.35%,7.21%,3.88%,4.46%,6.01%,6.29%
Other Income,1.79,1.46,1.60,1.66,1.82,1.81,1.91,1.92,2.24,2.45,2.05,2.09,2.11
  └─ Other income normal,1.79,1.46,1.60,1.66,1.82,1.81,1.91,1.92,2.24,2.45,2.05,2.09,2.11
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.24,0.25,0.28,0.28,0.29,0.25,0.26,0.28,0.26,0.23,0.25,0.26,0.26
Profit before tax,12.82,6.46,7.45,8.38,12.59,6.95,6.03,9.19,13.44,7.61,8.12,11.97,12.70
Tax %,25.98%,25.85%,26.98%,25.06%,24.54%,26.19%,29.85%,25.90%,25.37%,26.15%,26.35%,25.40%,23.78%
Net Profit,9.50,4.78,5.44,6.28,9.51,5.13,4.24,6.81,10.03,5.61,5.98,8.93,9.69
  └─ Minority share,-0.20,-0.08,-0.10,-0.09,-0.14,-0.09,-0.08,-0.11,-0.18,-0.10,-0.12,-0.15,-0.13
  └─ Profit excl Excep,9.50,4.78,5.44,6.28,9.51,5.13,4.24,6.81,10.03,5.61,5.98,8.93,9.69
  └─ Profit for PE,9.30,4.70,5.34,6.19,9.37,5.04,4.16,6.70,9.85,5.51,5.86,8.78,9.56
  └─ Profit for EPS,9.30,4.70,5.34,6.19,9.37,5.04,4.16,6.70,9.85,5.51,5.86,8.78,9.56
  └─ YOY Profit Growth %,-10.06%,-14.08%,-2.38%,-8.70%,0.75%,7.23%,-22.10%,8.24%,5.12%,9.33%,40.87%,31.04%,-2.94%
EPS in Rs,4.07,2.06,2.34,2.71,4.10,2.21,1.82,2.93,4.31,2.41,2.57,3.84,4.19
Raw PDF,,,,,,,,,,,,,
