Metric,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024
Sales,5.42,2.90,3.62,4.27,5.59,2.05,3.40,5.50,5.61,3.11,4.58,7.26,6.12
  └─ YOY Sales Growth %,-50.55%,-78.21%,-52.80%,-6.15%,3.14%,-29.31%,-6.08%,28.81%,0.36%,51.71%,34.71%,32.00%,9.09%
Expenses,5.61,2.48,3.42,4.03,5.50,1.80,3.30,5.44,5.26,2.90,4.34,6.98,6.13
  └─ Material Cost %,0.00%,0.00%,0.00%,0.00%,17.89%,0.00%,0.00%,31.82%,0.00%,20.90%,14.19%,55.51%,20.92%
  └─ Employee Cost %,0.18%,24.48%,18.51%,16.39%,12.88%,29.76%,17.65%,10.55%,12.30%,20.26%,13.54%,9.50%,8.50%
Operating Profit,-0.19,0.42,0.20,0.24,0.09,0.25,0.10,0.06,0.35,0.21,0.24,0.28,-0.01
OPM %,-3.51%,14.48%,5.52%,5.62%,1.61%,12.20%,2.94%,1.09%,6.24%,6.75%,5.24%,3.86%,-0.16%
Other Income,-0.27,0.00,0.01,0.02,0.03,0.00,0.04,0.05,-0.01,0.00,0.00,0.00,0.00
  └─ Other income normal,-0.27,0.00,0.01,0.02,0.03,0.00,0.04,0.05,-0.01,0.00,0.00,0.00,0.00
Interest,0.16,0.14,0.10,0.12,0.10,0.08,0.09,0.04,0.11,0.06,0.07,0.13,0.14
Depreciation,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.03,0.03
Profit before tax,-0.68,0.23,0.06,0.09,-0.03,0.12,0.00,0.03,0.19,0.11,0.14,0.12,-0.18
Tax %,-35.29%,30.43%,33.33%,33.33%,0.00%,0.00%,,33.33%,68.42%,18.18%,28.57%,-33.33%,-111.11%
Net Profit,-0.37,0.17,-0.02,0.07,0.04,0.12,0.02,0.09,0.15,0.12,0.14,0.19,0.20
  └─ Profit from Associates,0.07,0.02,-0.06,0.01,0.07,0.00,0.01,0.07,0.09,0.03,0.04,0.03,0.18
  └─ Profit excl Excep,-0.37,0.17,-0.02,0.07,0.04,0.12,0.02,0.09,0.15,0.12,0.14,0.19,0.20
  └─ Profit for PE,-0.37,0.17,-0.02,0.07,0.04,0.12,0.02,0.09,0.15,0.12,0.14,0.19,0.20
  └─ Profit for EPS,-0.37,0.17,-0.02,0.07,0.04,0.12,0.02,0.09,0.15,0.12,0.14,0.19,0.20
  └─ YOY Profit Growth %,-232.14%,466.67%,-140.00%,138.89%,110.81%,-29.41%,200.00%,28.57%,275.00%,0.00%,600.00%,111.11%,33.33%
EPS in Rs,-1.20,0.55,-0.07,0.23,0.13,0.39,0.07,0.29,0.49,0.39,0.46,0.62,0.65
Raw PDF,,,,,,,,,,,,,
