Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,10.11,12.11,2.92,212.03,7.05,15.82,6.34,7.38,9.86,16.70,8.32,1.12,21.91
  └─ YOY Sales Growth %,-22%,-27%,-81%,1775%,-30%,31%,117%,-97%,40%,6%,31%,-85%,122%
Expenses,11.15,12.91,3.63,212.87,6.92,16.31,6.69,7.72,10.45,15.27,7.31,2.22,7.12
  └─ Material Cost %,97.73%,98.18%,94.18%,99.79%,75.60%,94.82%,92.11%,88.48%,93.00%,12.81%,4.69%,21.43%,1.92%
  └─ Employee Cost %,9.89%,5.53%,22.60%,0.47%,11.06%,4.99%,12.78%,11.52%,9.53%,7.31%,14.54%,112.50%,5.98%
Operating Profit,-1.04,-0.80,-0.71,-0.84,0.13,-0.49,-0.35,-0.34,-0.59,1.43,1.01,-1.10,14.79
OPM %,-10.29%,-6.61%,-24.32%,-0.40%,1.84%,-3.10%,-5.52%,-4.61%,-5.98%,8.56%,12.14%,-98.21%,67.50%
Other Income,1.58,0.95,0.96,3.04,0.82,1.26,0.91,0.88,1.38,0.79,0.72,0.62,-1.15
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,-0.59,0.00,0.00,0.00,0.00,0.00,0.00,-1.94
  └─ Other income normal,1.58,0.95,0.96,3.04,0.82,1.85,0.91,0.88,1.38,0.79,0.72,0.62,0.79
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.06,0.09,0.16,0.15
Depreciation,0.07,0.07,0.07,0.07,0.05,0.04,0.16,0.16,0.18,0.19,0.30,0.64,0.70
Profit before tax,0.47,0.08,0.18,2.13,0.90,0.73,0.39,0.35,0.57,1.97,1.34,-1.28,12.79
Tax %,40.43%,25.00%,33.33%,26.76%,26.67%,50.68%,38.46%,28.57%,47.37%,35.03%,26.12%,-21.09%,26.11%
Net Profit,0.28,0.07,0.12,1.56,0.66,0.36,0.25,0.25,0.31,1.27,1.00,-1.00,9.45
  └─ Exceptional items AT,0,0,0,0,0,-0,0,0,0,0,0,0,-1
  └─ Profit excl Excep,0,0,0,2,1,1,0,0,0,1,1,-1,11
  └─ Profit for PE,0,0,0,2,1,1,0,0,0,1,1,-1,11
  └─ Profit for EPS,0,0,0,2,1,0,0,0,0,1,1,-1,9
  └─ YOY Profit Growth %,56%,-53%,300%,940%,136%,829%,108%,-84%,-53%,95%,300%,-500%,3413%
EPS in Rs,0.33,0.08,0.14,1.86,0.79,0.43,0.30,0.28,0.35,1.44,1.14,-1.14,10.72
Raw PDF,,,,,,,,,,,,,
