Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4.91,7.29,5.04,11.30,8.59,5.28,6.90,6.18,7.65,3.21,5.92,5.69,4.92
  └─ YOY Sales Growth %,261.03%,1075.81%,394.12%,1330.38%,74.95%,-27.57%,36.90%,-45.31%,-10.94%,-39.20%,-14.20%,-7.93%,-35.69%
Expenses,5.67,8.00,6.68,10.52,9.24,6.32,7.49,6.77,7.59,5.17,6.75,6.24,6.08
  └─ Material Cost %,75%,75%,83%,63%,76%,70%,72%,73%,65%,83%,73%,69%,67%
  └─ Employee Cost %,14%,10%,17%,7%,15%,18%,15%,15%,12%,31%,22%,20%,29%
Operating Profit,-0.76,-0.71,-1.64,0.78,-0.65,-1.04,-0.59,-0.59,0.06,-1.96,-0.83,-0.55,-1.16
OPM %,-15.48%,-9.74%,-32.54%,6.90%,-7.57%,-19.70%,-8.55%,-9.55%,0.78%,-61.06%,-14.02%,-9.67%,-23.58%
Other Income,0.00,0.00,0.03,0.04,0.34,0.04,0.03,0.06,4.34,0.06,0.60,0.09,0.21
  └─ Other income normal,0.00,0.00,0.03,0.04,0.34,0.04,0.03,0.06,4.34,0.06,0.60,0.09,0.21
Interest,0.26,0.00,0.06,0.06,0.02,0.00,0.00,0.28,0.31,0.39,0.50,0.54,0.50
Depreciation,0.11,0.06,0.07,0.07,0.10,0.08,0.08,0.09,0.10,0.10,0.11,0.17,0.18
Profit before tax,-1.13,-0.77,-1.74,0.69,-0.43,-1.08,-0.64,-0.90,3.99,-2.39,-0.84,-1.17,-1.63
Tax %,-2.65%,0.00%,0.00%,0.00%,9.30%,0.00%,0.00%,0.00%,-0.75%,-1.67%,0.00%,0.00%,0.00%
Net Profit,-1.10,-0.78,-1.74,0.69,-0.46,-1.09,-0.63,-0.90,4.03,-2.35,-0.83,-1.18,-1.63
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,-0
  └─ Profit excl Excep,-1,-1,-2,1,-0,-1,-1,-1,4,-2,-1,-1,-2
  └─ Profit for PE,-1,-1,-2,1,-0,-1,-1,-1,4,-2,-1,-1,-2
  └─ Profit for EPS,-1,-1,-2,1,-0,-1,-1,-1,4,-2,-1,-1,-2
  └─ YOY Profit Growth %,33%,39%,-166%,157%,64%,-46%,65%,-218%,1219%,-129%,-37%,-33%,-141%
EPS in Rs,-1.35,-0.90,-2.21,0.98,-0.48,-1.31,-0.76,-1.15,5.39,-3.00,-1.04,-1.52,-2.21
Raw PDF,,,,,,,,,,,,,
