Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,669,875,639,554,631,778,746,697,925,1112,983,1394,1216
  └─ YOY Sales Growth %,74.32%,146.30%,38.61%,-23.01%,-5.69%,-11.11%,16.80%,25.80%,46.67%,42.94%,31.81%,99.91%,31.45%
Expenses,605,799,550,470,520,703,668,616,834,1029,901,1308,1120
  └─ Material Cost %,84%,83%,76%,73%,80%,81%,78%,76%,80%,84%,81%,88%,82%
  └─ Employee Cost %,1%,2%,4%,4%,1%,2%,2%,2%,1%,1%,1%,1%,1%
Operating Profit,63,76,89,84,110,75,78,81,90,83,82,86,95
OPM %,9%,9%,14%,15%,18%,10%,10%,12%,10%,7%,8%,6%,8%
Other Income,2,1,5,9,2,5,11,22,7,7,11,9,6
  └─ Other income normal,1.73,1.00,4.67,9.32,2.37,5.47,11.12,21.78,7.40,6.82,10.58,9.08,6.04
Interest,11,8,21,19,26,19,20,19,21,21,24,25,14
Depreciation,27,25,26,42,68,41,44,47,43,41,42,43,45
Profit before tax,27,45,47,32,19,21,25,37,34,27,27,27,43
Tax %,22%,26%,34%,15%,26%,25%,15%,28%,19%,25%,25%,22%,19%
Net Profit,21,33,31,27,14,15,22,26,27,20,20,21,34
  └─ Profit from Associates,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Minority share,-1.71,-1.15,-4.01,0.36,-4.01,-0.43,-4.01,4.34,-4.52,-0.29,-0.08,-0.23,-3.04
  └─ Profit excl Excep,20.92,33.17,30.70,27.43,13.93,15.44,21.75,26.33,27.32,20.45,20.41,21.28,34.39
  └─ Profit for PE,19.21,32.02,26.69,27.79,9.92,15.01,17.74,30.67,22.80,20.16,20.33,21.05,31.35
  └─ Profit for EPS,19.21,32.02,26.69,27.79,9.92,15.01,17.74,30.67,22.80,20.16,20.33,21.05,31.35
  └─ YOY Profit Growth %,41.56%,125.33%,10.66%,0.62%,-48.36%,-53.12%,-33.53%,10.36%,129.84%,34.31%,14.60%,-31.37%,37.50%
EPS in Rs,0.68,1.12,0.94,0.96,0.31,0.45,0.53,0.92,0.69,0.61,0.61,0.63,0.94
Raw PDF,,,,,,,,,,,,,
