Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1.48,0.18,0.18,0.18,1.18,1.68,0.65,2.18,1.18,0.00,0.00,0.00,14.55
  └─ YOY Sales Growth %,12%,-99%,-94%,-90%,-20%,833%,261%,1111%,0%,-100%,-100%,-100%,1133%
Expenses,1.95,0.27,0.23,1.39,7.21,0.59,1.23,5.34,3.26,0.21,1.88,0.28,13.71
  └─ Employee Cost %,6.08%,5.56%,5.56%,5.56%,4.24%,0.60%,1.54%,0.46%,6.78%,,,,0.69%
Operating Profit,-0.47,-0.09,-0.05,-1.21,-6.03,1.09,-0.58,-3.16,-2.08,-0.21,-1.88,-0.28,0.84
OPM %,-31.76%,-50.00%,-27.78%,-672.22%,-511.02%,64.88%,-89.23%,-144.95%,-176.27%,,,,5.77%
Other Income,125.30,-84.43,-88.30,-69.35,-156.78,-68.32,-56.60,-68.22,1338.74,35.57,0.82,0.55,0.57
  └─ Exceptional items,123.45,-85.01,-88.91,-69.97,-175.32,-68.91,-72.41,-71.19,1337.94,0.00,0.00,0.00,0.00
  └─ Other income normal,1.85,0.58,0.61,0.62,18.54,0.59,15.81,2.97,0.80,35.57,0.82,0.55,0.57
Interest,5.19,5.20,5.22,5.22,-0.55,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77
Depreciation,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01
Profit before tax,119.63,-89.74,-93.59,-75.80,-162.28,-71.02,-60.97,-75.17,1332.88,31.58,-4.84,-3.51,-2.37
Tax %,0.00%,0.00%,0.04%,0.01%,0.00%,0.04%,0.02%,-0.05%,0.00%,0.19%,5.17%,0.00%,0.84%
Net Profit,115.65,-89.74,-98.96,-76.22,-168.26,-74.93,-45.24,-98.17,1347.30,-2.12,-3.24,-2.76,6.90
  └─ Profit from Associates,-3.97,0.00,-5.34,-0.41,-5.98,-3.89,15.75,-23.05,14.43,-33.64,1.85,0.75,9.30
  └─ Exceptional items AT,123.45,-85.01,-88.91,-69.97,-175.32,-68.91,-72.41,-71.19,1337.94,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,-7.80,-4.73,-10.05,-6.25,7.06,-6.02,27.17,-26.98,9.36,-2.12,-3.24,-2.76,6.90
  └─ Profit for PE,-7.80,-4.73,-10.05,-6.25,7.06,-6.02,27.17,-26.98,9.36,-2.12,-3.24,-2.76,6.90
  └─ Profit for EPS,115.65,-89.74,-98.96,-76.22,-168.26,-74.93,-45.24,-98.17,1347.30,-2.12,-3.24,-2.76,6.90
  └─ YOY Profit Growth %,-82.24%,55.25%,-426.18%,9.16%,190.51%,-27.27%,370.35%,-331.68%,32.58%,64.78%,-111.92%,89.77%,-26.28%
EPS in Rs,4.83,-3.74,-4.13,-3.18,-7.02,-3.13,-1.89,-4.10,56.22,-0.09,-0.14,-0.12,0.29
Raw PDF,,,,,,,,,,,,,
