Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,10.68,8.11,14.45,8.87,9.53,6.49,15.66,12.90,13.79,13.57,25.43,10.15,0.12
  └─ YOY Sales Growth %,8%,-24%,-26%,-28%,-11%,-20%,8%,45%,45%,109%,62%,-21%,-99%
Expenses,15.76,13.55,13.83,11.48,13.55,8.97,15.49,15.90,23.12,15.84,25.69,12.36,4.95
  └─ Material Cost %,51.40%,60.30%,45.47%,52.09%,70.20%,21.11%,41.19%,54.73%,43.73%,40.16%,54.19%,64.04%,0.00%
  └─ Employee Cost %,34.27%,39.58%,18.06%,30.10%,25.92%,46.07%,18.07%,26.43%,26.61%,30.43%,19.23%,19.51%,41.67%
Operating Profit,-5.08,-5.44,0.62,-2.61,-4.02,-2.48,0.17,-3.00,-9.33,-2.27,-0.26,-2.21,-4.83
OPM %,-47.57%,-67.08%,4.29%,-29.43%,-42.18%,-38.21%,1.09%,-23.26%,-67.66%,-16.73%,-1.02%,-21.77%,-4025.00%
Other Income,0.33,0.10,0.09,0.09,0.14,0.16,0.09,0.13,0.33,0.12,0.21,24.23,0.15
  └─ Other income normal,0.33,0.10,0.09,0.09,0.14,0.16,0.09,0.13,0.33,0.12,0.21,24.23,0.15
Interest,0.80,0.63,0.58,0.67,0.71,0.76,0.96,0.79,0.47,0.70,0.83,0.26,0.00
Depreciation,0.19,0.18,0.18,0.18,0.17,0.15,0.15,0.15,0.15,0.16,0.17,0.07,0.01
Profit before tax,-5.74,-6.15,-0.05,-3.37,-4.76,-3.23,-0.85,-3.81,-9.62,-3.01,-1.05,21.69,-4.69
Tax %,8.36%,0.33%,2580.00%,2.67%,0.42%,1.55%,248.24%,-29.66%,-9.25%,0.33%,160.95%,0.28%,-11.73%
Net Profit,-6.22,-6.18,-1.34,-3.46,-4.78,-3.28,-2.97,-2.66,-8.74,-3.03,-2.75,21.62,-4.14
  └─ Minority share,0.68,1.91,1.60,1.15,1.49,1.06,1.32,1.38,1.23,1.46,2.09,0.81,0.00
  └─ Profit excl Excep,-6.22,-6.18,-1.34,-3.46,-4.78,-3.28,-2.97,-2.66,-8.74,-3.03,-2.75,21.62,-4.14
  └─ Profit for PE,-5.54,-4.27,0.26,-2.31,-3.29,-2.22,-1.65,-1.28,-7.51,-1.57,-0.66,22.43,-4.14
  └─ Profit for EPS,-5.54,-4.27,0.26,-2.31,-3.29,-2.22,-1.65,-1.28,-7.51,-1.57,-0.66,22.43,-4.14
  └─ YOY Profit Growth %,-680.28%,-5.69%,181.25%,59.26%,40.61%,48.01%,-734.62%,44.59%,-128.27%,29.28%,60.00%,1852.34%,44.87%
EPS in Rs,-5.54,-4.27,0.26,-2.31,-3.29,-2.22,-1.65,-1.28,-7.51,-1.57,-0.66,22.42,-4.14
Raw PDF,,,,,,,,,,,,,
