Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,52.53,68.95,54.33,59.33,41.76,51.76,77.42,70.68,49.26,51.91,55.42,51.72,63.83
  └─ YOY Sales Growth %,12.46%,155.46%,49.96%,53.27%,-20.50%,-24.93%,42.50%,19.13%,17.96%,0.29%,-28.42%,-26.83%,29.58%
Expenses,34.39,54.70,29.38,34.89,23.60,37.60,42.73,38.63,37.65,41.46,44.10,39.18,50.24
  └─ Material Cost %,39.10%,63.73%,25.38%,29.87%,3.86%,36.38%,21.76%,21.29%,26.78%,39.80%,28.22%,20.57%,28.90%
  └─ Employee Cost %,9.56%,7.73%,16.23%,15.27%,29.72%,20.27%,20.77%,19.91%,27.04%,19.44%,22.63%,26.10%,22.89%
Operating Profit,18.14,14.25,24.95,24.44,18.16,14.16,34.69,32.05,11.61,10.45,11.32,12.54,13.59
OPM %,34.53%,20.67%,45.92%,41.19%,43.49%,27.36%,44.81%,45.35%,23.57%,20.13%,20.43%,24.25%,21.29%
Other Income,0.09,0.21,0.40,0.36,0.46,0.30,0.49,0.51,0.48,0.05,0.91,0.41,1.10
  └─ Other income normal,0.09,0.21,0.40,0.36,0.46,0.30,0.49,0.51,0.48,0.05,0.91,0.41,1.10
Interest,1.51,1.49,1.51,0.87,0.31,0.64,0.72,1.02,0.66,0.80,1.26,1.77,1.81
Depreciation,1.53,1.57,1.64,1.84,2.45,2.86,2.96,3.05,2.94,4.40,4.76,5.36,5.57
Profit before tax,15.19,11.40,22.20,22.09,15.86,10.96,31.50,28.49,8.49,5.30,6.21,5.82,7.31
Tax %,36.60%,29.74%,27.61%,26.12%,23.33%,32.66%,27.30%,29.48%,28.39%,39.25%,31.40%,52.92%,34.75%
Net Profit,9.63,8.01,16.07,16.32,12.15,7.38,22.90,20.08,6.08,3.23,4.27,2.74,4.77
  └─ Profit excl Excep,9.63,8.01,16.07,16.32,12.15,7.38,22.90,20.08,6.08,3.23,4.27,2.74,4.77
  └─ Profit for PE,9.63,8.01,16.07,16.32,12.15,7.38,22.90,20.08,6.08,3.23,4.27,2.74,4.77
  └─ Profit for EPS,9.63,8.01,16.07,16.32,12.15,7.38,22.90,20.08,6.08,3.23,4.27,2.74,4.77
  └─ YOY Profit Growth %,58.39%,82.88%,161.73%,143.95%,26.17%,-7.87%,42.50%,23.04%,-49.96%,-56.23%,-81.35%,-86.35%,-21.55%
EPS in Rs,0.36,0.30,0.61,0.62,0.46,0.28,0.87,0.76,0.23,0.12,0.16,0.10,0.18
Raw PDF,,,,,,,,,,,,,
