Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,100.92,86.13,184.14,121.57,98.65,104.15,84.15,79.51,120.34,84.60,119.71,129.80,141.77
  └─ YOY Sales Growth %,22.09%,-3.39%,82.55%,42.09%,-2.25%,20.92%,-54.30%,-34.60%,21.99%,-18.77%,42.26%,63.25%,17.81%
Expenses,88.53,79.12,172.45,114.25,92.32,98.18,78.38,74.79,108.99,76.04,107.50,121.00,130.81
  └─ Material Cost %,29.78%,22.30%,58.08%,37.72%,22.86%,26.30%,10.67%,8.56%,33.28%,8.74%,29.19%,37.69%,43.13%
  └─ Employee Cost %,28.02%,34.89%,17.22%,26.58%,28.96%,28.89%,35.54%,38.33%,24.53%,37.33%,27.32%,24.20%,21.59%
Operating Profit,12.39,7.01,11.69,7.32,6.33,5.97,5.77,4.72,11.35,8.56,12.21,8.80,10.96
OPM %,12.28%,8.14%,6.35%,6.02%,6.42%,5.73%,6.86%,5.94%,9.43%,10.12%,10.20%,6.78%,7.73%
Other Income,-6.35,-5.58,-5.69,0.74,1.97,1.06,2.16,1.12,10.41,2.05,2.20,-0.14,5.37
  └─ Exceptional items,-7.70,-5.83,-6.15,-0.04,-0.27,0.00,0.00,0.42,5.18,0.10,0.06,-1.85,0.00
  └─ Other income normal,1.35,0.25,0.46,0.78,2.24,1.06,2.16,0.70,5.23,1.95,2.14,1.71,5.37
Interest,1.89,2.13,3.40,2.49,2.55,2.43,2.53,2.09,1.73,1.27,1.53,1.70,3.24
Depreciation,1.71,1.30,1.37,0.87,1.04,1.07,0.70,0.91,2.71,1.31,1.26,1.40,1.44
Profit before tax,2.44,-2.00,1.23,4.70,4.71,3.53,4.70,2.84,17.32,8.03,11.62,5.56,11.65
Tax %,77.05%,59.00%,135.77%,24.47%,20.59%,29.46%,19.79%,-364.79%,29.21%,23.54%,36.32%,-234.89%,24.72%
Net Profit,0.56,-3.18,-0.44,3.55,3.74,2.49,3.77,13.20,12.26,6.14,7.40,18.62,8.77
  └─ Exceptional items AT,-7.70,-5.83,-6.15,-0.04,-0.27,0.00,0.00,0.42,5.18,0.10,0.06,-1.85,0.00
  └─ Profit excl Excep,8.26,2.65,5.71,3.59,4.01,2.49,3.77,12.78,7.08,6.04,7.34,20.47,8.77
  └─ Profit for PE,8.26,2.65,5.71,3.59,4.01,2.49,3.77,12.78,7.08,6.04,7.34,20.47,8.77
  └─ Profit for EPS,0.56,-3.18,-0.44,3.55,3.74,2.49,3.77,13.20,12.26,6.14,7.40,18.62,8.77
  └─ YOY Profit Growth %,52.40%,200.38%,231.98%,-18.22%,-51.45%,-6.04%,-33.98%,255.99%,76.56%,142.57%,94.69%,60.17%,23.87%
EPS in Rs,0.14,-0.80,-0.11,0.90,0.94,0.63,0.95,3.33,3.09,1.55,1.87,4.70,2.21
Raw PDF,,,,,,,,,,,,,
