Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,67.27,55.00,66.90,62.06,93.31,86.06,131.10,124.63,99.94,78.73,120.67,140.05,134.15
  └─ YOY Sales Growth %,34.03%,-1.72%,17.10%,1.65%,38.71%,56.47%,95.96%,100.82%,7.11%,-8.52%,-7.96%,12.37%,34.23%
Expenses,65.88,53.72,63.76,61.81,93.10,84.01,129.69,123.01,99.90,77.70,118.29,137.75,140.38
  └─ Material Cost %,96%,93%,97%,98%,98%,97%,98%,98%,98%,98%,97%,97%,99%
  └─ Employee Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Operating Profit,1.39,1.28,3.14,0.25,0.21,2.05,1.41,1.62,0.04,1.03,2.38,2.30,-6.23
OPM %,2.07%,2.33%,4.69%,0.40%,0.23%,2.38%,1.08%,1.30%,0.04%,1.31%,1.97%,1.64%,-4.64%
Other Income,0.88,1.47,7.94,1.78,7.32,2.13,0.16,1.78,2.50,1.15,0.91,1.60,3.08
  └─ Exceptional items,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.82,1.47,7.94,1.78,7.32,2.13,0.16,1.78,2.50,1.15,0.91,1.60,3.08
Interest,0.01,0.03,0.26,0.14,0.14,0.14,0.21,0.51,0.67,0.62,0.76,0.89,0.98
Depreciation,0.01,0.88,0.95,0.94,0.94,0.80,0.99,1.04,1.02,0.91,0.92,0.92,-0.36
Profit before tax,2.25,1.84,9.87,0.95,6.45,3.24,0.37,1.85,0.85,0.65,1.61,2.09,-3.77
Tax %,25.33%,35.87%,23.00%,25.26%,8.06%,24.07%,24.32%,32.97%,105.88%,15.38%,32.30%,40.67%,-32.63%
Net Profit,1.69,1.18,7.59,0.71,5.93,2.45,0.28,1.24,-0.05,0.54,1.09,1.24,-2.54
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,2,1,8,1,6,2,0,1,-0,1,1,1,-3
  └─ Profit for PE,2,1,8,1,6,2,0,1,-0,1,1,1,-3
  └─ Profit for EPS,2,1,8,1,6,2,0,1,-0,1,1,1,-3
  └─ YOY Profit Growth %,206%,103%,242%,-68%,259%,108%,-96%,75%,-101%,-78%,289%,0%,-4980%
EPS in Rs,0.01,0.01,0.04,0.00,0.03,0.01,0.00,0.01,-0.00,0.00,0.01,0.01,-0.01
Raw PDF,,,,,,,,,,,,,
