Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,235,215,253,270,251,246,227,263,252,250,299,292,317
  └─ YOY Sales Growth %,6.86%,4.05%,11.15%,8.17%,7.05%,14.45%,-10.12%,-2.50%,0.13%,1.82%,31.85%,11.03%,26.08%
Expenses,105,109,102,110,97,96,94,124,95,102,122,132,94
  └─ Employee Cost %,7.04%,9.27%,7.86%,7.42%,7.70%,8.44%,9.34%,9.08%,8.34%,8.97%,7.65%,8.53%,6.64%
Operating Profit,130,106,151,159,154,150,133,139,157,148,178,160,223
OPM %,55%,49%,60%,59%,61%,61%,58%,53%,62%,59%,59%,55%,70%
Other Income,24,16,26,25,-32,25,25,25,23,24,70,19,-0
  └─ Exceptional items,-4.98,-4.63,3.56,-0.10,-51.86,0.00,0.00,0.00,0.00,0.00,43.14,-4.81,-18.83
  └─ Other income normal,29.29,20.52,22.41,24.76,19.49,24.99,24.58,25.04,23.30,24.44,26.83,23.34,18.72
Interest,2,3,2,2,3,2,2,1,2,2,1,2,1
Depreciation,28,29,29,29,29,29,29,31,28,31,32,32,30
Profit before tax,125,90,146,153,91,144,126,132,150,139,215,144,192
Tax %,22%,25%,37%,24%,27%,24%,40%,25%,25%,25%,25%,25%,26%
Net Profit,97,68,92,116,66,110,75,99,112,104,161,108,142
  └─ Exceptional items AT,-4,-3,2,-0,-30,0,0,0,0,0,32,-4,-14
  └─ Profit excl Excep,101,71,90,116,96,110,75,99,112,104,128,112,156
  └─ Profit for PE,101,71,90,116,96,110,75,99,112,104,128,112,156
  └─ Profit for EPS,97,68,92,116,66,110,75,99,112,104,161,108,142
  └─ YOY Profit Growth %,42%,4%,18%,22%,-5%,54%,-16%,-14%,17%,-5%,70%,12%,39%
EPS in Rs,2.01,1.40,1.91,2.40,1.36,2.27,1.56,2.06,2.32,2.16,3.32,2.23,2.94
Raw PDF,,,,,,,,,,,,,
