Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,807,741,1009,713,1093,941,1036,1152,1023,959,1062,1063,1058
  └─ YOY Sales Growth %,16.91%,2.69%,18.84%,8.54%,35.46%,26.97%,2.67%,61.41%,-6.47%,1.84%,2.54%,-7.70%,3.43%
Expenses,663,616,844,609,928,796,879,1006,933,848,958,972,971
  └─ Material Cost %,44.50%,40.37%,45.96%,36.54%,44.82%,40.23%,40.02%,48.20%,48.64%,46.37%,47.04%,46.61%,42.76%
  └─ Employee Cost %,8.24%,9.39%,8.04%,11.06%,7.59%,9.49%,10.21%,10.33%,11.58%,12.20%,11.72%,12.38%,13.51%
Operating Profit,144,125,165,104,165,145,157,146,90,111,104,91,86
OPM %,18%,17%,16%,15%,15%,15%,15%,13%,9%,12%,10%,9%,8%
Other Income,3,5,25,14,0,9,9,16,6,9,19,11,30
  └─ Other income normal,2.80,5.26,24.51,13.71,0.24,8.54,8.94,16.06,5.97,8.61,19.43,11.41,30.05
Interest,7,15,18,18,20,21,30,36,36,31,32,30,44
Depreciation,16,19,20,22,22,25,25,32,34,38,39,39,43
Profit before tax,123,97,151,79,124,108,110,95,26,51,52,34,30
Tax %,23%,24%,24%,26%,26%,28%,27%,25%,18%,23%,25%,27%,20%
Net Profit,95,74,114,58,92,78,80,71,21,39,39,24,24
  └─ Profit excl Excep,94.72,73.74,114.18,58.06,91.94,77.80,80.38,70.77,21.05,39.02,39.03,24.43,24.20
  └─ Profit for PE,94.72,73.74,114.18,58.06,91.94,77.80,80.38,70.77,21.05,39.02,39.03,24.43,24.20
  └─ Profit for EPS,94.72,73.74,114.18,58.06,91.94,77.80,80.38,70.77,21.05,39.02,39.03,24.43,24.20
  └─ YOY Profit Growth %,11.24%,-4.52%,70.49%,53.96%,-2.93%,5.51%,-29.60%,21.89%,-77.10%,-49.85%,-51.44%,-65.48%,14.96%
EPS in Rs,4.78,3.72,5.77,2.93,4.64,3.93,4.06,3.57,1.06,1.97,1.97,1.23,1.22
Raw PDF,,,,,,,,,,,,,
