Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,25.46,26.83,28.02,25.52,31.01,26.08,26.28,24.74,29.57,36.14,29.65,28.54,30.79
  └─ YOY Sales Growth %,-14.22%,-12.18%,-3.15%,-1.31%,21.80%,-2.80%,-6.21%,-3.06%,-4.64%,38.57%,12.82%,15.36%,4.13%
Expenses,25.54,25.41,27.64,24.74,29.82,24.31,25.06,23.74,29.04,34.29,28.51,26.48,28.99
  └─ Material Cost %,49.53%,40.81%,44.79%,44.40%,45.76%,35.05%,41.29%,34.11%,39.13%,47.37%,41.62%,37.53%,41.28%
  └─ Employee Cost %,15.95%,16.88%,18.92%,19.16%,14.00%,18.37%,20.02%,21.62%,18.36%,13.84%,19.06%,19.66%,18.06%
Operating Profit,-0.08,1.42,0.38,0.78,1.19,1.77,1.22,1.00,0.53,1.85,1.14,2.06,1.80
OPM %,-0.31%,5.29%,1.36%,3.06%,3.84%,6.79%,4.64%,4.04%,1.79%,5.12%,3.84%,7.22%,5.85%
Other Income,1.41,0.12,1.35,0.51,0.90,0.12,0.36,0.59,1.05,0.31,0.69,0.07,0.87
  └─ Other income normal,1.41,0.12,1.35,0.51,0.90,0.12,0.36,0.59,1.05,0.31,0.69,0.07,0.87
Interest,0.08,0.06,0.09,0.06,0.10,0.07,0.06,0.06,0.09,0.11,0.09,0.11,0.11
Depreciation,0.29,0.34,0.28,0.28,0.48,0.34,0.36,0.36,0.51,0.39,0.39,0.39,0.40
Profit before tax,0.96,1.14,1.36,0.95,1.51,1.48,1.16,1.17,0.98,1.66,1.35,1.63,2.16
Tax %,-29.17%,43.86%,32.35%,45.26%,-5.96%,21.62%,13.79%,30.77%,9.18%,7.83%,16.30%,39.88%,44.44%
Net Profit,1.24,0.65,0.92,0.51,1.60,1.15,0.99,0.81,0.89,1.53,1.14,0.97,1.20
  └─ Profit excl Excep,1.24,0.65,0.92,0.51,1.60,1.15,0.99,0.81,0.89,1.53,1.14,0.97,1.20
  └─ Profit for PE,1.24,0.65,0.92,0.51,1.60,1.15,0.99,0.81,0.89,1.53,1.14,0.97,1.20
  └─ Profit for EPS,1.24,0.65,0.92,0.51,1.60,1.15,0.99,0.81,0.89,1.53,1.14,0.97,1.20
  └─ YOY Profit Growth %,69.86%,38.30%,-29.77%,-61.36%,29.03%,76.92%,7.61%,58.82%,-44.38%,33.04%,15.15%,19.75%,34.83%
EPS in Rs,3.57,1.87,2.65,1.47,4.60,3.31,2.85,2.33,2.56,4.40,3.28,2.79,3.45
Raw PDF,,,,,,,,,,,,,
