Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,134,122,103,106,146,88,98,89,100,96,99,105,111
  └─ YOY Sales Growth %,40.39%,32.59%,7.14%,7.31%,9.09%,-28.22%,-4.92%,-15.99%,-31.68%,9.24%,1.40%,18.06%,11.55%
Expenses,111,97,77,82,125,62,73,62,68,67,77,83,91
  └─ Material Cost %,52.88%,49.18%,34.62%,39.01%,53.79%,35.33%,32.88%,25.85%,19.92%,24.62%,23.48%,30.68%,27.16%
  └─ Employee Cost %,5.29%,5.13%,6.82%,6.20%,4.96%,7.76%,6.98%,8.57%,8.25%,8.82%,8.23%,6.59%,9.04%
Operating Profit,23,25,25,24,21,25,25,27,32,29,22,22,21
OPM %,17%,21%,25%,23%,14%,29%,25%,30%,32%,30%,22%,21%,18%
Other Income,1,3,2,2,7,4,5,4,-40,4,17,8,5
  └─ Exceptional items,-0.33,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,-44.73,-0.95,9.73,0.00,0.00
  └─ Other income normal,1.69,3.17,1.73,1.54,7.04,3.71,4.74,4.19,5.05,5.33,7.45,7.72,4.94
Interest,0,3,1,-0,1,1,2,1,2,2,1,1,1
Depreciation,5,5,5,5,6,6,6,6,6,6,6,6,6
Profit before tax,20,21,21,21,21,22,22,24,-16,25,32,22,19
Tax %,25%,26%,27%,23%,32%,25%,25%,24%,-18%,28%,25%,27%,18%
Net Profit,15,15,16,16,14,16,16,18,-13,18,24,16,15
  └─ Exceptional items AT,-0.23,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,-43.39,-0.68,7.27,0.00,0.00
  └─ Profit excl Excep,14.98,15.56,15.58,16.08,14.29,16.43,16.46,18.39,30.20,18.81,16.49,16.15,15.29
  └─ Profit for PE,14.98,15.56,15.58,16.08,14.29,16.43,16.46,18.39,30.20,18.81,16.49,16.15,15.29
  └─ Profit for EPS,14.75,15.49,15.58,16.08,14.29,16.43,16.46,18.39,-13.19,18.13,23.76,16.15,15.29
  └─ YOY Profit Growth %,72.18%,26.50%,15.32%,10.82%,-4.61%,5.59%,5.65%,14.37%,111.34%,14.49%,0.18%,-12.18%,-49.37%
EPS in Rs,2.26,2.38,2.29,2.36,1.99,2.28,2.29,2.55,-1.83,2.52,3.30,2.24,2.12
Raw PDF,,,,,,,,,,,,,
