Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,124,127,128,126,128,126,127,123,132,137,137,134,163
  └─ YOY Sales Growth %,38.38%,14.81%,8.64%,6.61%,3.37%,-0.95%,-0.87%,-2.32%,3.66%,8.43%,8.49%,8.88%,22.80%
Expenses,96,97,99,101,106,102,100,99,104,105,106,102,127
  └─ Material Cost %,52%,53%,55%,57%,58%,58%,56%,57%,57%,55%,53%,53%,57%
  └─ Employee Cost %,9%,8%,8%,8%,9%,9%,10%,10%,8%,10%,11%,10%,9%
Operating Profit,28,30,29,25,22,24,27,25,28,32,31,32,35
OPM %,23%,24%,23%,20%,17%,19%,21%,20%,22%,23%,23%,24%,22%
Other Income,2,2,2,2,16,4,3,4,4,3,6,2,4
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.92,0.00
  └─ Other income normal,2.23,2.00,2.43,2.17,15.85,3.65,3.29,3.65,3.93,2.72,5.87,3.10,3.97
Interest,2,1,1,1,1,1,1,1,1,1,1,1,1
Depreciation,3,3,3,3,3,3,3,3,3,3,3,4,4
Profit before tax,26,28,27,23,33,24,27,24,28,30,32,30,35
Tax %,16%,24%,26%,26%,23%,24%,25%,25%,26%,25%,23%,25%,25%
Net Profit,22,21,20,17,26,18,20,18,21,23,25,22,26
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00
  └─ Profit excl Excep,21.51,21.28,20.34,16.96,25.68,17.82,19.94,18.24,21.05,22.78,24.85,22.87,26.05
  └─ Profit for PE,21.51,21.28,20.34,16.96,25.68,17.82,19.94,18.24,21.05,22.78,24.85,22.87,26.05
  └─ Profit for EPS,21.51,21.28,20.34,16.96,25.68,17.82,19.94,18.24,21.05,22.78,24.85,22.18,26.05
  └─ YOY Profit Growth %,48.76%,-1.89%,5.66%,1.80%,19.39%,-16.26%,-1.97%,7.55%,-18.03%,27.83%,24.62%,25.38%,23.75%
EPS in Rs,3.73,3.69,3.53,2.94,4.46,3.09,3.46,3.17,3.65,3.95,4.31,3.85,4.52
Raw PDF,,,,,,,,,,,,,
