Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,7.78,0.45,0.45,0.43,18.97,0.63,0.81,0.48,0.54,0.54,10.94,0.64,0.46
  └─ YOY Sales Growth %,77700.00%,4400.00%,1025.00%,1333.33%,143.83%,40.00%,80.00%,11.63%,-97.15%,-14.29%,1250.62%,33.33%,-14.81%
Expenses,0.12,0.12,0.14,0.09,0.09,0.10,0.08,0.13,0.09,0.09,0.13,116.18,4.75
  └─ Employee Cost %,0.77%,11.11%,8.89%,11.63%,0.21%,6.35%,4.94%,10.42%,11.11%,7.41%,0.46%,9.38%,10.87%
Operating Profit,7.66,0.33,0.31,0.34,18.88,0.53,0.73,0.35,0.45,0.45,10.81,-115.54,-4.29
OPM %,98.46%,73.33%,68.89%,79.07%,99.53%,84.13%,90.12%,72.92%,83.33%,83.33%,98.81%,-18053.12%,-932.61%
Other Income,45.52,33.57,45.89,90.09,80.69,48.13,125.23,25.51,29.81,53.34,40.66,0.01,0.01
  └─ Other income normal,45.52,33.57,45.89,90.09,80.69,48.13,125.23,25.51,29.81,53.34,40.66,0.01,0.01
Interest,1.40,0.36,0.37,0.36,3.41,1.23,1.22,1.23,1.23,1.34,1.33,1.34,1.34
Depreciation,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01
Profit before tax,51.77,33.53,45.82,90.05,96.15,47.42,124.73,24.61,29.02,52.44,50.13,-116.89,-5.63
Tax %,-0.27%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,0.03%,-0.00%,-0.69%,0.11%,5.37%,0.04%,0.53%
Net Profit,51.91,33.53,45.82,90.05,96.15,47.42,124.69,24.61,29.22,52.38,47.44,-116.94,-5.66
  └─ Profit excl Excep,52,34,46,90,96,47,125,25,29,52,47,-117,-6
  └─ Profit for PE,52,34,46,90,96,47,125,25,29,52,47,-117,-6
  └─ Profit for EPS,52,34,46,90,96,47,125,25,29,52,47,-117,-6
  └─ YOY Profit Growth %,-38%,-33%,103%,111%,85%,41%,172%,-73%,-70%,10%,-62%,-575%,-119%
EPS in Rs,50.40,32.55,44.49,87.43,93.35,46.04,121.06,23.89,28.37,50.85,46.06,-113.53,-5.50
Raw PDF,,,,,,,,,,,,,
