Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,42.74,11.38,34.98,41.73,34.05,41.70,24.24,15.99,10.16,9.81,0.99,0.91,10.59
  └─ YOY Sales Growth %,,,,,-20.33%,266.43%,-30.70%,-61.68%,-70.16%,-76.47%,-95.92%,-94.31%,4.23%
Expenses,41.47,9.86,30.81,38.05,32.51,39.53,21.00,12.88,7.92,11.03,3.02,3.69,9.87
  └─ Material Cost %,0%,56%,84%,82%,52%,87%,67%,55%,21%,57%,8%,0%,62%
  └─ Employee Cost %,3%,10%,3%,3%,4%,3%,9%,16%,30%,30%,173%,202%,13%
Operating Profit,1.27,1.52,4.17,3.68,1.54,2.17,3.24,3.11,2.24,-1.22,-2.03,-2.78,0.72
OPM %,2.97%,13.36%,11.92%,8.82%,4.52%,5.20%,13.37%,19.45%,22.05%,-12.44%,-205.05%,-305.49%,6.80%
Other Income,0.01,0.03,0.57,-0.07,0.90,0.71,0.84,0.66,0.59,0.05,1.26,0.55,2.14
  └─ Other income normal,0.01,0.03,0.57,-0.07,0.90,0.71,0.84,0.66,0.59,0.05,1.26,0.55,2.14
Interest,0.02,0.03,0.21,0.20,0.23,0.27,0.28,0.34,0.34,0.34,0.40,0.68,2.41
Depreciation,0.68,0.76,0.71,0.73,0.91,0.74,1.05,1.96,1.74,1.53,1.78,1.48,1.51
Profit before tax,0.58,0.76,3.82,2.68,1.30,1.87,2.75,1.47,0.75,-3.04,-2.95,-4.39,-1.06
Tax %,17.24%,18.42%,30.89%,18.66%,11.54%,18.18%,25.45%,57.82%,33.33%,2.30%,-6.10%,-19.59%,-142.45%
Net Profit,0.48,0.62,2.64,2.17,1.15,1.53,2.06,0.62,1.47,-3.10,-2.76,-3.53,0.44
  └─ Profit from Associates,0,0,0,0,0,0,0,0,1,0,0,0,0
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,0,1,3,2,1,2,2,1,1,-3,-3,-4,0
  └─ Profit for PE,0,1,3,2,1,2,2,1,1,-3,-3,-3,1
  └─ Profit for EPS,0,1,3,2,1,2,2,1,1,-3,-3,-3,1
  └─ YOY Profit Growth %,,,,,140%,147%,-22%,-71%,28%,-303%,-227%,-661%,-57%
EPS in Rs,1.13,1.07,4.57,3.75,1.99,2.46,2.10,0.57,1.24,-2.42,-2.04,-2.72,0.49
Raw PDF,,,,,,,,,,,,,
