Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4.51,2.00,3.81,4.84,4.38,1.99,10.17,55.07,52.23,18.33,22.00,22.31,61.81
  └─ YOY Sales Growth %,170.06%,146.91%,376.25%,83.33%,-2.88%,-0.50%,166.93%,1037.81%,1092.47%,821.11%,116.32%,-59.49%,18.34%
Expenses,3.82,1.88,3.41,4.53,3.58,1.35,8.74,46.38,49.74,15.67,18.43,18.45,56.52
  └─ Material Cost %,75%,70%,75%,88%,68%,49%,76%,80%,75%,78%,74%,76%,81%
  └─ Employee Cost %,2%,2%,1%,2%,1%,3%,0%,1%,1%,1%,1%,5%,1%
Operating Profit,0.69,0.12,0.40,0.31,0.80,0.64,1.43,8.69,2.49,2.66,3.57,3.86,5.29
OPM %,15.30%,6.00%,10.50%,6.40%,18.26%,32.16%,14.06%,15.78%,4.77%,14.51%,16.23%,17.30%,8.56%
Other Income,0.02,0.26,0.09,0.13,0.04,0.03,0.04,0.02,0.04,0.25,0.34,-0.09,0.48
  └─ Other income normal,0.02,0.26,0.09,0.13,0.04,0.03,0.04,0.02,0.04,0.25,0.34,-0.09,0.48
Interest,0.02,0.11,0.15,0.30,0.31,0.38,0.24,0.90,0.87,1.25,1.16,0.98,1.14
Depreciation,0.04,0.04,0.05,0.06,0.11,0.07,0.07,0.14,0.25,0.13,0.25,-0.11,0.48
Profit before tax,0.65,0.23,0.29,0.08,0.42,0.22,1.16,7.67,1.41,1.53,2.50,2.90,4.15
Tax %,49.23%,34.78%,20.69%,112.50%,50.00%,27.27%,31.03%,27.12%,27.66%,27.45%,26.00%,33.10%,31.08%
Net Profit,0.34,0.15,0.23,-0.01,0.21,0.15,0.80,5.59,1.02,1.11,1.84,1.93,2.86
  └─ Minority share,0,0,0,0,-0,0,0,-0,0,-0,-0,-0,0
  └─ Profit excl Excep,0,0,0,-0,0,0,1,6,1,1,2,2,3
  └─ Profit for PE,0,0,0,0,0,0,1,5,1,1,2,2,3
  └─ Profit for EPS,0,0,0,0,0,0,1,5,1,1,2,2,3
  └─ YOY Profit Growth %,3300%,275%,475%,10%,-74%,0%,248%,4864%,1089%,560%,111%,-65%,193%
EPS in Rs,0.02,0.01,0.01,0.00,0.00,0.00,0.01,0.09,0.02,0.01,0.02,0.03,0.04
Raw PDF,,,,,,,,,,,,,
