Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,977,967,992,899,959,946,911,962,1012,976,913,1075,1155
  └─ YOY Sales Growth %,24.93%,21.09%,25.08%,2.56%,-1.87%,-2.18%,-8.15%,7.11%,5.55%,3.15%,0.26%,11.69%,14.17%
Expenses,833,826,846,765,813,807,771,785,837,844,779,876,965
  └─ Material Cost %,64%,62%,62%,62%,60%,59%,58%,57%,58%,58%,56%,56%,59%
  └─ Employee Cost %,10%,12%,12%,13%,12%,14%,15%,15%,13%,15%,16%,14%,15%
Operating Profit,144,141,145,134,146,139,140,177,175,132,134,199,190
OPM %,15%,15%,15%,15%,15%,15%,15%,18%,17%,13%,15%,19%,16%
Other Income,18,21,24,29,20,25,39,17,27,67,45,22,42
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.94,0.00
  └─ Other income normal,18.03,21.32,24.14,29.46,19.89,25.30,39.26,16.52,27.12,66.60,44.97,30.05,41.58
Interest,0,1,1,1,1,2,1,1,1,1,1,2,1
Depreciation,27,28,27,26,29,29,31,32,32,33,32,33,34
Profit before tax,135,134,141,135,136,134,146,161,169,164,146,187,197
Tax %,25%,25%,25%,26%,26%,26%,25%,22%,25%,25%,26%,25%,26%
Net Profit,101,100,106,101,100,99,109,125,127,122,108,140,146
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-6,0
  └─ Profit excl Excep,101,100,106,101,100,99,109,125,127,122,108,146,146
  └─ Profit for PE,101,100,106,101,100,99,109,125,127,122,108,146,146
  └─ Profit for EPS,101,100,106,101,100,99,109,125,127,122,108,140,146
  └─ YOY Profit Growth %,79%,60%,54%,18%,-1%,-0%,3%,24%,26%,23%,-1%,16%,15%
EPS in Rs,53.36,52.58,55.72,53.16,52.83,52.42,57.53,66.14,66.81,64.52,57.09,73.90,77.14
Raw PDF,,,,,,,,,,,,,
