Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,166.89,204.04,122.69,122.47,85.02,118.78,63.99,109.84,98.59,105.22,63.05,110.00,97.44
  └─ YOY Sales Growth %,-2.08%,25.73%,19.24%,-40.66%,-49.06%,-41.79%,-47.84%,-10.31%,15.96%,-11.42%,-1.47%,0.15%,-1.17%
Expenses,221.90,189.50,116.71,115.09,79.56,105.78,58.31,99.98,91.97,96.90,56.86,99.85,89.84
  └─ Material Cost %,76%,73%,74%,76%,77%,64%,72%,74%,70%,68%,61%,72%,67%
  └─ Employee Cost %,4%,3%,5%,5%,8%,5%,10%,6%,8%,7%,11%,7%,8%
Operating Profit,-55.01,14.54,5.98,7.38,5.46,13.00,5.68,9.86,6.62,8.32,6.19,10.15,7.60
OPM %,-32.96%,7.13%,4.87%,6.03%,6.42%,10.94%,8.88%,8.98%,6.71%,7.91%,9.82%,9.23%,7.80%
Other Income,-11.82,0.24,0.16,0.32,-4.97,0.26,0.25,0.53,1.00,0.83,0.77,0.26,1.45
  └─ Exceptional items,-12.01,0.00,0.00,0.00,-5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.19,0.24,0.16,0.32,0.50,0.26,0.25,0.53,1.00,0.83,0.77,0.26,1.45
Interest,3.20,3.07,2.17,1.52,1.58,1.80,2.01,1.21,1.05,1.14,1.30,1.13,1.57
Depreciation,2.69,2.60,2.62,2.62,2.80,3.47,3.36,3.46,3.50,2.61,2.65,2.73,2.80
Profit before tax,-72.72,9.11,1.35,3.56,-3.89,7.99,0.56,5.72,3.07,5.40,3.01,6.55,4.68
Tax %,3.64%,12.73%,30.37%,30.34%,74.29%,22.78%,-160.71%,21.68%,-90.88%,3.89%,29.24%,27.02%,61.32%
Net Profit,-75.37,7.95,0.94,2.48,-6.78,6.17,1.46,4.48,5.85,5.20,2.12,4.78,1.82
  └─ Minority share,0,0,0,0,0,-0,1,1,0,-0,0,0,-0
  └─ Exceptional items AT,-12,0,0,0,-3,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-64,8,1,2,-4,6,1,4,6,5,2,5,2
  └─ Profit for PE,-64,8,1,2,-4,6,3,5,6,5,2,5,2
  └─ Profit for EPS,-75,8,1,2,-7,6,3,5,6,5,2,5,2
  └─ YOY Profit Growth %,-2889%,1556%,571%,-21%,93%,-28%,170%,102%,242%,-10%,-8%,1%,-74%
EPS in Rs,-25.82,2.72,0.32,0.85,-2.31,1.95,0.87,1.72,2.03,1.75,0.80,1.73,0.53
Raw PDF,,,,,,,,,,,,,
