Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,314.26,99.07,111.07,126.66,133.99,82.61,138.09,119.77,167.03,94.54,171.74,139.88,135.86
  └─ YOY Sales Growth %,96.97%,23.48%,4.17%,20.63%,-57.36%,-16.61%,24.33%,-5.44%,24.66%,14.44%,24.37%,16.79%,-18.66%
Expenses,307.75,99.71,108.96,122.90,125.68,82.29,132.84,117.41,158.80,95.52,162.11,133.55,131.46
  └─ Material Cost %,97%,95%,96%,94%,93%,97%,95%,95%,92%,97%,93%,93%,94%
  └─ Employee Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Operating Profit,6.51,-0.64,2.11,3.76,8.31,0.32,5.25,2.36,8.23,-0.98,9.63,6.33,4.40
OPM %,2.07%,-0.65%,1.90%,2.97%,6.20%,0.39%,3.80%,1.97%,4.93%,-1.04%,5.61%,4.53%,3.24%
Other Income,-1.85,1.89,-0.34,-1.66,1.73,1.29,0.49,1.11,3.17,2.88,2.28,3.08,6.38
  └─ Exceptional items,-3.00,0.00,-2.58,-3.55,0.00,-0.41,-0.50,-0.27,0.91,0.00,0.00,0.00,0.00
  └─ Other income normal,1.15,1.89,2.24,1.89,1.73,1.70,0.99,1.38,2.26,2.88,2.28,3.08,6.38
Interest,0.24,0.20,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.06,0.91,2.01
Depreciation,0.31,0.34,0.63,0.43,0.25,0.51,0.56,0.53,0.61,0.57,0.63,0.58,0.67
Profit before tax,4.11,0.71,1.11,1.65,9.77,1.08,5.16,2.92,10.77,1.29,11.22,7.92,8.10
Tax %,38.69%,49.30%,27.93%,21.21%,23.54%,23.15%,24.03%,25.68%,21.36%,23.26%,21.48%,28.41%,30.25%
Net Profit,2.52,0.36,0.80,1.31,7.47,0.83,3.92,2.17,8.47,1.00,8.81,5.67,5.65
  └─ Exceptional items AT,-1.64,0.00,-2.27,-3.20,0.00,-0.32,-0.38,-0.20,0.72,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,4.16,0.36,3.07,4.51,7.47,1.15,4.30,2.37,7.75,1.00,8.81,5.67,5.65
  └─ Profit for PE,4.16,0.36,3.07,4.51,7.47,1.15,4.30,2.37,7.75,1.00,8.81,5.67,5.65
  └─ Profit for EPS,2.52,0.36,0.80,1.31,7.47,0.83,3.92,2.17,8.47,1.00,8.81,5.67,5.65
  └─ YOY Profit Growth %,17.18%,-66.04%,120.86%,485.71%,79.57%,219.44%,40.07%,-47.45%,3.75%,-13.04%,104.88%,139.24%,-27.10%
EPS in Rs,0.63,0.09,0.20,0.33,1.86,0.21,0.98,0.50,1.42,0.17,1.48,0.95,0.95
Raw PDF,,,,,,,,,,,,,
