Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,60.68,55.57,50.76,59.09,68.59,53.54,41.71,54.72,57.96,57.52,47.35,47.65,59.65
  └─ YOY Sales Growth %,12.00%,42.60%,34.46%,30.82%,13.04%,-3.65%,-17.83%,-7.40%,-15.50%,7.43%,13.52%,-12.92%,2.92%
Expenses,54.21,49.05,43.87,52.80,64.15,46.61,39.24,48.91,53.65,52.94,44.94,47.00,56.07
  └─ Material Cost %,21.90%,33.26%,29.37%,23.91%,27.64%,30.67%,30.90%,31.74%,29.12%,36.51%,30.20%,27.35%,46.84%
  └─ Employee Cost %,7.84%,7.74%,8.63%,7.67%,8.11%,8.80%,12.11%,9.69%,9.51%,8.88%,11.47%,15.07%,9.62%
Operating Profit,6.47,6.52,6.89,6.29,4.44,6.93,2.47,5.81,4.31,4.58,2.41,0.65,3.58
OPM %,10.66%,11.73%,13.57%,10.64%,6.47%,12.94%,5.92%,10.62%,7.44%,7.96%,5.09%,1.36%,6.00%
Other Income,0.93,0.93,0.18,0.15,2.37,0.10,0.05,0.26,0.64,0.19,0.18,0.20,0.90
  └─ Other income normal,0.93,0.93,0.18,0.15,2.37,0.10,0.05,0.26,0.64,0.19,0.18,0.20,0.90
Interest,2.38,1.85,2.10,1.63,2.04,1.31,1.42,1.59,1.26,1.04,1.15,1.42,0.91
Depreciation,1.85,1.66,1.65,1.81,2.37,1.47,1.48,1.48,1.50,1.48,1.15,1.33,1.41
Profit before tax,3.17,3.94,3.32,3.00,2.40,4.25,-0.38,3.00,2.19,2.25,0.29,-1.90,2.16
Tax %,59.62%,17.01%,16.87%,20.00%,148.75%,25.41%,44.74%,55.00%,46.12%,41.33%,162.07%,21.58%,32.41%
Net Profit,1.28,3.26,2.76,2.40,-1.17,3.17,-0.54,1.36,1.18,1.33,-0.18,-2.31,1.45
  └─ Profit excl Excep,1.28,3.26,2.76,2.40,-1.17,3.17,-0.54,1.36,1.18,1.33,-0.18,-2.31,1.45
  └─ Profit for PE,1.28,3.26,2.76,2.40,-1.17,3.17,-0.54,1.36,1.18,1.33,-0.18,-2.31,1.45
  └─ Profit for EPS,1.28,3.26,2.76,2.40,-1.17,3.17,-0.54,1.36,1.18,1.33,-0.18,-2.31,1.45
  └─ YOY Profit Growth %,-30.43%,131.21%,176.00%,58.94%,-191.41%,-2.76%,-119.57%,-43.33%,200.85%,-58.04%,66.67%,-269.85%,22.88%
EPS in Rs,0.58,1.47,1.25,1.08,-0.53,1.43,-0.24,0.61,0.53,0.60,-0.08,-1.04,0.65
Raw PDF,,,,,,,,,,,,,
