Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1694,1829,1854,1875,1873,2107,2116,2136,2174,2353,2435,2724,2586
  └─ YOY Sales Growth %,,,5.53%,4.45%,10.60%,15.18%,14.18%,13.95%,16.08%,11.66%,15.04%,27.53%,18.91%
Expenses,1379,1487,1513,1550,1543,1731,1748,1766,1782,1922,1979,2240,2107
  └─ Material Cost %,61%,61%,63%,63%,62%,62%,62%,64%,62%,61%,61%,61%,62%
  └─ Employee Cost %,7%,6%,6%,6%,7%,7%,7%,6%,6%,6%,6%,6%,6%
Operating Profit,315,342,340,324,330,376,369,370,393,430,456,484,478
OPM %,19%,19%,18%,17%,18%,18%,17%,17%,18%,18%,19%,18%,18%
Other Income,33,31,31,26,31,25,28,35,34,43,28,43,42
  └─ Exceptional items,0.00,0.00,0.00,-4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,32.69,30.79,30.87,30.20,31.14,24.77,27.57,34.82,33.55,43.03,28.39,43.31,42.32
Interest,1,1,2,1,1,2,1,1,2,1,1,2,1
Depreciation,52,54,56,60,62,68,73,78,83,81,88,92,90
Profit before tax,294,318,313,288,298,332,322,326,342,391,395,434,429
Tax %,25%,25%,26%,27%,26%,26%,27%,27%,26%,27%,27%,26%,26%
Net Profit,219,237,233,210,220,245,236,237,252,287,289,322,316
  └─ Exceptional items AT,0,0,0,-3,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,219,237,233,213,220,245,236,237,252,287,289,322,316
  └─ Profit for PE,219,237,233,213,220,245,236,237,252,287,289,322,316
  └─ Profit for EPS,219,237,233,210,220,245,236,237,252,287,289,322,316
  └─ YOY Profit Growth %,,,8%,-8%,0%,3%,2%,11%,15%,17%,22%,36%,26%
EPS in Rs,14.03,15.18,14.89,13.41,14.06,15.70,15.13,15.18,16.10,18.37,18.51,20.62,20.22
Raw PDF,,,,,,,,,,,,,
