Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,965,1002,991,1118,1155,1118,1064,1225,1269,1160,1146,1449,1460
  └─ YOY Sales Growth %,,,,,19.66%,11.56%,7.34%,9.51%,9.85%,3.77%,7.71%,18.36%,15.07%
Expenses,640,659,625,724,792,743,691,808,883,762,742,984,1061
  └─ Material Cost %,5.00%,6.93%,5.58%,6.18%,4.47%,8.02%,5.79%,5.51%,4.46%,5.33%,4.94%,4.80%,4.27%
  └─ Employee Cost %,5.81%,6.62%,6.44%,6.72%,7.26%,6.66%,7.23%,6.06%,7.07%,6.53%,7.08%,5.91%,5.70%
Operating Profit,325,343,367,394,362,375,373,417,385,397,404,465,399
OPM %,34%,34%,37%,35%,31%,34%,35%,34%,30%,34%,35%,32%,27%
Other Income,65,-13,47,31,41,54,60,57,107,61,69,81,67
  └─ Exceptional items,26,-52,0,-15,8,2,0,0,46,0,6,11,0
  └─ Other income normal,39,39,47,46,33,51,60,57,61,61,63,70,67
Interest,4,4,4,5,5,3,3,3,8,4,4,5,5
Depreciation,11,14,14,14,16,14,13,13,12,12,11,12,14
Profit before tax,375,312,395,406,382,412,417,457,472,442,457,529,447
Tax %,26%,26%,25%,26%,26%,25%,26%,25%,24%,25%,25%,25%,27%
Net Profit,279,232,295,300,284,308,308,341,358,331,342,394,326
  └─ Exceptional items AT,18,-38,0,-10,6,2,0,0,30,0,4,8,0
  └─ Profit excl Excep,261,270,295,310,278,306,308,341,328,331,338,386,326
  └─ Profit for PE,261,270,295,310,278,306,308,341,328,331,338,386,326
  └─ Profit for EPS,279,232,295,300,284,308,308,341,358,331,342,394,326
  └─ YOY Profit Growth %,,,,,7%,13%,4%,10%,18%,8%,10%,13%,-1%
EPS in Rs,3.48,2.90,3.68,3.75,3.55,3.85,3.85,4.26,4.48,4.13,4.28,4.93,4.08
Raw PDF,,,,,,,,,,,,,
