Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,965,891,997,937,1061,1005,1184,1140,1198,1169,1386,1350,1492
  └─ YOY Sales Growth %,7.15%,0.25%,9.71%,6.07%,9.87%,12.84%,18.74%,21.66%,12.97%,16.31%,17.06%,18.38%,24.52%
Expenses,802,758,853,831,923,894,1072,1011,1064,1041,1211,1180,1315
  └─ Material Cost %,52%,52%,52%,53%,53%,54%,55%,53%,53%,52%,52%,51%,52%
  └─ Employee Cost %,13%,15%,13%,14%,13%,16%,15%,16%,15%,16%,15%,15%,15%
Operating Profit,164,133,144,106,137,111,111,130,135,128,175,170,177
OPM %,17%,15%,14%,11%,13%,11%,9%,11%,11%,11%,13%,13%,12%
Other Income,16,12,15,9,8,-5,-2,2,2,2,2,-6,5
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,-13.33,0.00,0.00,0.00,0.00,0.00,-7.61,-0.07
  └─ Other income normal,16.04,12.16,14.58,9.31,7.84,8.39,-2.46,2.33,2.02,1.88,1.92,1.70,4.74
Interest,4,6,6,8,10,15,17,18,19,22,31,31,29
Depreciation,20,23,23,23,25,34,34,34,36,37,48,48,49
Profit before tax,155,116,129,84,110,58,58,80,82,71,98,85,104
Tax %,26%,25%,25%,26%,28%,41%,31%,26%,35%,26%,28%,23%,23%
Net Profit,115,87,97,63,78,34,40,59,53,53,71,65,79
  └─ Minority share,0,-0,-0,0,1,0,-0,-0,-1,-1,-2,-1,-1
  └─ Exceptional items AT,0,0,0,0,0,-6,0,0,0,0,0,-6,-0
  └─ Profit excl Excep,115,87,97,63,78,40,40,59,53,53,71,71,79
  └─ Profit for PE,115,87,97,63,80,41,40,58,52,52,69,69,78
  └─ Profit for EPS,115,87,97,63,80,34,40,58,52,52,69,64,78
  └─ YOY Profit Growth %,29%,-6%,3%,-23%,-31%,-53%,-59%,-7%,-34%,27%,72%,19%,49%
EPS in Rs,5.16,3.91,4.36,2.84,3.58,1.55,1.80,2.63,2.36,2.33,3.10,2.87,3.51
Raw PDF,,,,,,,,,,,,,
