Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3395,3271,3307,3212,3348,3763,483,519,513,491,537,516,514
  └─ YOY Sales Growth %,-37.87%,-40.24%,-34.58%,-22.18%,-1.40%,15.03%,-85.39%,-83.84%,-84.68%,-86.95%,11.18%,-0.58%,0.19%
Expenses,3255,3134,3189,3111,3249,3632,434,457,470,440,475,455,454
  └─ Material Cost %,0.00%,0.01%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
  └─ Employee Cost %,14.29%,14.67%,15.37%,14.86%,14.32%,13.27%,11.59%,10.40%,10.92%,11.20%,9.87%,10.08%,10.31%
Operating Profit,140,137,118,100,98,130,49,62,43,51,62,61,60
OPM %,4%,4%,4%,3%,3%,3%,10%,12%,8%,10%,12%,12%,12%
Other Income,22,132,43,46,20,13,6,26,22,12,-1,4,23
  └─ Exceptional items,1.64,111.71,10.13,33.52,1.41,0.62,0.00,25.00,3.00,7.00,-14.00,1.00,12.00
  └─ Other income normal,20.30,19.83,32.72,12.44,18.77,12.75,6.00,1.00,19.00,5.00,13.00,3.00,11.00
Interest,19,24,37,38,31,36,18,18,18,17,15,16,15
Depreciation,81,83,107,104,106,104,56,46,48,63,51,51,52
Profit before tax,63,161,17,4,-18,4,-19,24,-1,-17,-5,-2,16
Tax %,17%,26%,7%,-359%,-31%,-22%,-174%,125%,-2600%,-29%,-280%,-200%,-25%
Net Profit,52,119,16,17,-12,4,14,-6,25,-12,9,2,20
  └─ Minority share,10,4,6,-6,7,1,3,0,0,3,0,0,0
  └─ Exceptional items AT,1,56,-6,13,0,1,0,-8,1,6,-14,1,12
  └─ Profit excl Excep,51,63,22,4,-13,4,14,2,24,-18,23,1,8
  └─ Profit for PE,60,67,28,3,-6,5,17,2,24,-14,23,1,8
  └─ Profit for EPS,62,123,22,11,-6,5,17,-6,25,-9,9,2,20
  └─ YOY Profit Growth %,-75%,-70%,-84%,-98%,-110%,-93%,-40%,-26%,520%,-385%,35%,-50%,-67%
EPS in Rs,0.63,1.25,0.22,0.11,-0.06,0.05,0.17,-0.06,0.25,-0.09,0.09,0.01,0.13
Raw PDF,,,,,,,,,,,,,
