Metric,Mar 2023,Mar 2024
  └─ Material Cost %,25.88%,25.24%
  └─ Employee Cost %,39.15%,42.31%
  └─ Other income normal,0.86,0.30
  └─ Profit excl Excep,2.53,2.37
  └─ Profit for PE,2.53,2.37
  └─ Profit for EPS,2.53,2.37
