Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,87,86,97,108,114,116,122,121,130,134,145,144,287
  └─ YOY Sales Growth %,-13%,-4%,21%,39%,30%,35%,26%,12%,15%,15%,19%,19%,121%
Expenses,76,79,90,99,104,108,112,110,115,126,127,125,216
  └─ Material Cost %,73%,78%,79%,80%,79%,82%,79%,78%,76%,82%,77%,76%,69%
  └─ Employee Cost %,6%,6%,5%,5%,5%,5%,5%,5%,5%,5%,4%,5%,2%
Operating Profit,11,7,7,9,9,8,10,11,15,9,18,19,71
OPM %,13%,8%,8%,8%,8%,7%,8%,9%,12%,6%,13%,13%,25%
Other Income,2,3,2,-0,2,-4,4,0,2,2,1,13,-18
  └─ Exceptional items,1.32,2.48,2.23,-0.51,1.39,-3.76,2.49,-0.02,0.21,-1.12,1.03,11.70,-19.92
  └─ Other income normal,0.18,0.09,0.10,0.09,0.41,0.24,1.71,0.14,1.56,3.33,0.23,0.94,1.80
Interest,1,0,1,1,1,1,2,1,2,2,2,2,3
Depreciation,2,1,1,2,2,2,2,2,2,2,2,2,3
Profit before tax,10,7,8,6,9,2,11,8,13,6,16,27,48
Tax %,26%,26%,26%,27%,28%,32%,25%,26%,27%,25%,26%,26%,25%
Net Profit,8,6,6,4,6,1,8,6,10,5,12,20,36
  └─ Exceptional items AT,1,2,2,-0,1,-3,2,-0,0,-1,1,9,-15
  └─ Profit excl Excep,7,4,4,4,5,4,6,6,9,6,11,11,51
  └─ Profit for PE,7,4,4,4,5,4,6,6,9,6,11,11,51
  └─ Profit for EPS,8,6,6,4,6,1,8,6,10,5,12,20,36
  └─ YOY Profit Growth %,17%,80%,1984%,-28%,-23%,19%,60%,32%,82%,28%,72%,95%,443%
EPS in Rs,2.36,1.70,1.73,1.26,1.90,0.35,2.52,1.79,2.94,1.48,3.59,6.18,11.09
Raw PDF,,,,,,,,,,,,,
