Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,37.54,3.55,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.19
  └─ YOY Sales Growth %,-8.35%,-93.82%,-99.88%,-100.00%,-100.00%,-100.00%,-100.00%,,,,,,
Expenses,26.54,5.50,1.50,1.98,15.76,2.22,0.90,2.89,1.15,0.44,0.30,0.35,55.01
  └─ Material Cost %,54%,89%,0%,,,,,,,,,,100%
  └─ Employee Cost %,8%,18%,1060%,,,,,,,,,,0%
Operating Profit,11.00,-1.95,-1.45,-1.98,-15.76,-2.22,-0.90,-2.89,-1.15,-0.44,-0.30,-0.35,-0.82
OPM %,29.30%,-54.93%,-2900.00%,,,,,,,,,,-1.51%
Other Income,-58.85,-2.25,0.41,4.07,-93.70,-0.97,-0.23,51.31,-3.48,-0.29,6.92,1.46,5.18
  └─ Exceptional items,-57.03,-2.24,0.29,3.33,-93.71,-0.97,-0.23,42.78,-5.18,-0.33,6.92,0.00,0.00
  └─ Other income normal,-1.82,-0.01,0.12,0.74,0.01,0.00,0.00,8.53,1.70,0.04,0.00,1.46,5.18
Interest,3.92,0.64,0.56,0.54,0.54,0.49,0.50,0.73,0.24,0.18,0.17,0.00,0.00
Depreciation,4.30,0.30,0.30,0.11,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00
Profit before tax,-56.07,-5.14,-1.90,1.44,-110.01,-3.69,-1.64,47.68,-4.88,-0.91,6.45,1.11,4.36
Tax %,-0.18%,3.50%,-18.42%,248.61%,0.55%,1.63%,-3.66%,0.00%,0.00%,0.00%,2.48%,0.00%,0.00%
Net Profit,-55.96,-5.32,-1.55,-2.14,-110.61,-3.75,-1.58,47.68,-4.88,-0.91,6.29,1.11,4.36
  └─ Exceptional items AT,-54,-2,0,3,-93,-1,-0,43,-5,-0,7,0,0
  └─ Profit excl Excep,-2,-3,-2,-5,-17,-3,-1,5,0,-1,-1,1,4
  └─ Profit for PE,-2,-3,-2,-5,-17,-3,-1,5,0,-1,-1,1,4
  └─ Profit for EPS,-56,-5,-2,-2,-111,-4,-2,48,-5,-1,6,1,4
  └─ YOY Profit Growth %,95%,22%,93%,48%,-963%,10%,27%,190%,102%,79%,53%,-77%,1353%
EPS in Rs,-3.78,-0.36,-0.10,-0.14,-7.48,-0.25,-0.11,3.22,-0.33,-0.06,0.43,0.08,0.29
Raw PDF,,,,,,,,,,,,,
