Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,13.29,24.31,14.71,5.28,15.23,14.69,9.20,13.87,20.23,21.21,12.06,10.88,37.60
  └─ YOY Sales Growth %,-67%,-17%,238%,-65%,15%,-40%,-37%,163%,33%,44%,31%,-22%,86%
Expenses,11.40,24.51,13.79,6.51,11.49,13.22,10.08,12.72,15.81,19.89,11.79,9.10,34.17
  └─ Material Cost %,47%,77%,69%,65%,53%,70%,84%,69%,54%,77%,74%,47%,74%
  └─ Employee Cost %,5%,3%,5%,16%,6%,6%,11%,8%,5%,6%,10%,14%,4%
Operating Profit,1.89,-0.20,0.92,-1.23,3.74,1.47,-0.88,1.15,4.42,1.32,0.27,1.78,3.43
OPM %,14.22%,-0.82%,6.25%,-23.30%,24.56%,10.01%,-9.57%,8.29%,21.85%,6.22%,2.24%,16.36%,9.12%
Other Income,0.15,0.12,0.76,0.14,1.48,0.18,0.24,0.22,0.17,0.23,0.20,0.36,-0.08
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.34
  └─ Other income normal,0.15,0.12,0.76,0.14,1.48,0.18,0.24,0.22,0.17,0.23,0.20,0.36,0.26
Interest,1.67,0.92,1.02,0.85,1.34,1.00,0.99,0.97,1.80,1.00,1.08,0.91,2.41
Depreciation,0.27,0.21,0.22,0.22,0.35,0.30,0.29,0.29,0.28,0.29,0.29,0.30,0.31
Profit before tax,0.10,-1.21,0.44,-2.16,3.53,0.35,-1.92,0.11,2.51,0.26,-0.90,0.93,0.63
Tax %,100.00%,0.00%,2.27%,0.46%,10.76%,2.86%,-0.52%,45.45%,3.59%,26.92%,21.11%,1.08%,0.00%
Net Profit,0.01,-1.21,0.45,-2.14,3.14,0.35,-1.90,0.06,2.39,0.17,-1.09,0.91,0.65
  └─ Profit from Associates,0,0,0,0,-0,0,0,0,-0,-0,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,-0
  └─ Profit excl Excep,0,-1,0,-2,3,0,-2,0,2,0,-1,1,1
  └─ Profit for PE,0,-1,0,-2,3,0,-2,0,2,0,-1,1,1
  └─ Profit for EPS,0,-1,0,-2,3,0,-2,0,2,0,-1,1,1
  └─ YOY Profit Growth %,-100%,-251%,105%,-923%,31300%,129%,-522%,103%,-24%,-51%,43%,1417%,-59%
EPS in Rs,0.01,-0.72,0.27,-1.27,1.86,0.21,-1.13,0.04,1.42,0.10,-0.65,0.54,0.39
Raw PDF,,,,,,,,,,,,,
