Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,138,132,145,138,153,142,146,126,120,137,138,184,314
  └─ YOY Sales Growth %,13%,-3%,8%,27%,11%,7%,0%,-9%,-22%,-3%,-6%,46%,162%
Expenses,105,101,107,98,115,107,109,92,99,112,107,149,270
  └─ Material Cost %,64%,63%,61%,59%,62%,61%,62%,59%,64%,66%,62%,65%,71%
  └─ Employee Cost %,4%,4%,3%,4%,4%,4%,4%,5%,5%,5%,5%,6%,6%
Operating Profit,33,32,38,40,38,35,36,34,21,25,31,35,44
OPM %,24%,24%,26%,29%,25%,25%,25%,27%,18%,18%,23%,19%,14%
Other Income,2,4,4,5,4,5,7,5,8,9,8,7,9
  └─ Other income normal,2.09,3.64,3.81,4.94,4.15,4.88,6.90,4.99,7.55,9.14,7.72,6.75,9.46
Interest,0,0,0,0,1,0,0,0,0,0,0,0,1
Depreciation,1,1,1,1,2,2,2,3,2,3,3,3,4
Profit before tax,33,34,40,44,40,38,41,36,26,31,35,38,48
Tax %,22%,22%,22%,24%,24%,22%,21%,24%,24%,21%,26%,21%,9%
Net Profit,26,26,31,33,30,29,32,28,20,25,26,30,44
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-4,-12
  └─ Profit excl Excep,26,26,31,33,30,29,32,28,20,25,26,30,44
  └─ Profit for PE,26,26,31,33,30,29,32,28,20,25,26,26,32
  └─ Profit for EPS,26,26,31,33,30,29,32,28,20,25,26,26,32
  └─ YOY Profit Growth %,56%,30%,52%,47%,17%,12%,2%,-15%,-34%,-14%,-18%,-5%,58%
EPS in Rs,0.23,0.23,0.28,0.29,0.27,0.26,0.28,0.24,0.17,0.22,0.23,0.23,0.27
Raw PDF,,,,,,,,,,,,,
