Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,26.85,25.43,29.95,28.40,29.66,30.40,30.35,33.39,54.43,34.33,35.73,55.81,57.37
  └─ YOY Sales Growth %,2.95%,-2.68%,50.05%,21.94%,10.47%,19.54%,1.34%,17.57%,83.51%,12.93%,17.73%,67.15%,5.40%
Expenses,23.71,22.83,26.08,25.61,25.96,27.45,27.73,30.01,48.56,31.44,32.55,52.01,50.75
  └─ Material Cost %,67%,64%,62%,63%,62%,64%,65%,66%,62%,64%,65%,64%,61%
  └─ Employee Cost %,8%,11%,9%,11%,9%,10%,11%,10%,11%,11%,11%,13%,12%
Operating Profit,3.14,2.60,3.87,2.79,3.70,2.95,2.62,3.38,5.87,2.89,3.18,3.80,6.62
OPM %,11.69%,10.22%,12.92%,9.82%,12.47%,9.70%,8.63%,10.12%,10.78%,8.42%,8.90%,6.81%,11.54%
Other Income,2.42,0.59,0.36,0.42,0.61,1.07,0.41,0.44,1.26,0.95,0.72,0.78,0.81
  └─ Other income normal,2.42,0.59,0.36,0.42,0.61,1.07,0.41,0.44,1.26,0.95,0.72,0.78,0.81
Interest,0.11,0.07,0.09,0.05,0.12,0.07,0.07,0.08,0.19,0.10,0.15,0.14,0.14
Depreciation,0.56,0.58,0.60,0.64,0.65,0.65,0.63,0.88,1.45,0.94,0.97,1.42,1.45
Profit before tax,4.89,2.54,3.54,2.52,3.54,3.30,2.33,2.86,5.49,2.80,2.78,3.02,5.84
Tax %,32.31%,29.92%,20.34%,26.98%,22.60%,21.82%,24.89%,25.52%,26.96%,25.71%,27.70%,27.15%,22.26%
Net Profit,3.31,1.78,2.81,1.85,2.74,2.58,1.75,2.12,4.01,2.08,2.02,2.20,4.54
  └─ Profit excl Excep,3.31,1.78,2.81,1.85,2.74,2.58,1.75,2.12,4.01,2.08,2.02,2.20,4.54
  └─ Profit for PE,3.31,1.78,2.81,1.85,2.74,2.58,1.75,2.12,4.01,2.08,2.02,2.20,4.54
  └─ Profit for EPS,3.31,1.78,2.81,1.85,2.74,2.58,1.75,2.12,4.01,2.08,2.02,2.20,4.54
  └─ YOY Profit Growth %,1003.33%,674.19%,420.37%,105.56%,-17.22%,44.94%,-37.72%,14.59%,46.35%,-19.38%,15.43%,3.77%,13.22%
EPS in Rs,11.03,5.93,9.37,6.17,9.13,8.60,5.83,7.07,11.61,6.02,5.85,6.37,13.14
Raw PDF,,,,,,,,,,,,,
