Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,26.27,83.32,65.55,76.74,43.42,76.95,67.69,75.42,25.85,97.95,39.44,54.75,56.08
  └─ YOY Sales Growth %,13%,-34%,101%,-11%,65%,-8%,3%,-2%,-40%,27%,-42%,-27%,117%
Expenses,25.82,78.90,63.15,77.92,48.05,78.98,66.16,67.30,23.91,86.72,42.94,51.98,52.04
  └─ Material Cost %,91%,93%,94%,100%,107%,101%,96%,88%,86%,85%,104%,90%,89%
  └─ Employee Cost %,4%,1%,1%,1%,2%,1%,1%,1%,4%,1%,2%,2%,2%
Operating Profit,0.45,4.42,2.40,-1.18,-4.63,-2.03,1.53,8.12,1.94,11.23,-3.50,2.77,4.04
OPM %,1.71%,5.30%,3.66%,-1.54%,-10.66%,-2.64%,2.26%,10.77%,7.50%,11.47%,-8.87%,5.06%,7.20%
Other Income,0.07,0.00,0.01,0.00,0.09,0.01,0.00,0.05,0.24,0.07,0.00,0.01,0.28
  └─ Other income normal,0.07,0.00,0.01,0.00,0.09,0.01,0.00,0.05,0.24,0.07,0.00,0.01,0.28
Interest,0.53,1.49,1.38,1.54,1.57,1.45,0.95,0.75,1.12,1.05,0.94,1.16,1.44
Depreciation,0.12,0.12,0.14,0.17,0.08,0.13,0.13,0.12,0.12,0.15,0.19,0.19,0.18
Profit before tax,-0.13,2.81,0.89,-2.89,-6.19,-3.60,0.45,7.30,0.94,10.10,-4.63,1.43,2.70
Tax %,76.92%,28.11%,28.09%,14.88%,-43.30%,-24.44%,31.11%,26.44%,40.43%,27.92%,-30.67%,27.97%,21.85%
Net Profit,-0.23,2.03,0.64,-3.32,-3.51,-2.72,0.32,5.37,0.55,7.28,-3.20,1.03,2.11
  └─ Profit excl Excep,-0,2,1,-3,-4,-3,0,5,1,7,-3,1,2
  └─ Profit for PE,-0,2,1,-3,-4,-3,0,5,1,7,-3,1,2
  └─ Profit for EPS,-0,2,1,-3,-4,-3,0,5,1,7,-3,1,2
  └─ YOY Profit Growth %,-229%,-64%,149%,-300%,-1426%,-234%,-50%,262%,116%,368%,-1100%,-81%,284%
EPS in Rs,-0.03,0.22,0.07,-0.36,-0.38,-0.30,0.03,0.59,0.06,0.80,-0.35,0.11,0.23
Raw PDF,,,,,,,,,,,,,
