Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,6.98,7.14,7.13,6.50,6.68,6.12,5.77,6.00,6.15,6.27,7.14,6.76,7.43
  └─ YOY Sales Growth %,-15.80%,-26.01%,-12.30%,-14.47%,-4.30%,-14.29%,-19.07%,-7.69%,-7.93%,2.45%,23.74%,12.67%,20.81%
Expenses,4.65,3.74,3.65,3.52,2.85,2.51,2.28,2.76,2.77,2.82,3.55,3.08,4.13
  └─ Material Cost %,42.26%,37.54%,20.20%,43.08%,19.16%,22.22%,19.24%,18.17%,25.85%,16.91%,40.90%,24.56%,14.00%
  └─ Employee Cost %,5.30%,4.34%,7.15%,8.62%,8.98%,5.72%,7.97%,7.50%,7.97%,13.56%,4.62%,13.02%,18.03%
Operating Profit,2.33,3.40,3.48,2.98,3.83,3.61,3.49,3.24,3.38,3.45,3.59,3.68,3.30
OPM %,33.38%,47.62%,48.81%,45.85%,57.34%,58.99%,60.49%,54.00%,54.96%,55.02%,50.28%,54.44%,44.41%
Other Income,0.62,0.01,0.01,0.19,0.13,0.01,0.02,0.21,0.19,0.12,0.21,0.12,-0.10
  └─ Other income normal,0.62,0.01,0.01,0.19,0.13,0.01,0.02,0.21,0.19,0.12,0.21,0.12,-0.10
Interest,1.61,1.83,1.77,1.71,1.67,1.70,1.79,1.50,1.61,1.42,1.37,1.29,1.34
Depreciation,0.90,0.85,0.97,0.92,0.89,0.91,0.91,0.89,0.90,0.90,0.90,0.90,0.90
Profit before tax,0.44,0.73,0.75,0.54,1.40,1.01,0.81,1.06,1.06,1.25,1.53,1.61,0.96
Tax %,25.00%,30.14%,30.67%,29.63%,31.43%,30.69%,30.86%,30.19%,122.64%,40.00%,-32.68%,86.96%,150.00%
Net Profit,0.32,0.51,0.53,0.38,0.96,0.71,0.57,0.74,-0.24,0.75,2.03,0.21,-0.48
  └─ Profit excl Excep,0,1,1,0,1,1,1,1,-0,1,2,0,-0
  └─ Profit for PE,0,1,1,0,1,1,1,1,-0,1,2,0,-0
  └─ Profit for EPS,0,1,1,0,1,1,1,1,-0,1,2,0,-0
  └─ YOY Profit Growth %,-30%,13%,-30%,-39%,200%,39%,8%,95%,-125%,6%,256%,-72%,-100%
EPS in Rs,0.19,0.30,0.32,0.23,0.57,0.42,0.34,0.44,-0.14,0.45,1.21,0.13,-0.29
Raw PDF,,,,,,,,,,,,,
