Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.57,0.48,0.73,0.63,6.88,0.53,0.48,0.05,0.30,0.05,0.06,1.97,0.06
  └─ YOY Sales Growth %,-14%,-8%,1725%,-42%,1107%,10%,-34%,-92%,-96%,-91%,-88%,3840%,-80%
Expenses,3.00,0.93,0.87,90.81,1.25,1.02,9.28,13.01,0.45,0.47,31.06,0.56,5.04
  └─ Employee Cost %,123%,104%,70%,94%,11%,128%,115%,400%,10%,380%,233%,14%,383%
Operating Profit,-2.43,-0.45,-0.14,-90.18,5.63,-0.49,-8.80,-12.96,-0.15,-0.42,-31.00,1.41,-4.98
OPM %,-426.32%,-93.75%,-19.18%,-14314.29%,81.83%,-92.45%,-1833.33%,-25920.00%,-50.00%,-840.00%,-51666.67%,71.57%,-8300.00%
Other Income,2.52,0.84,3.03,0.50,413.84,0.79,0.84,6.31,26.56,24.30,0.32,3.83,0.43
  └─ Exceptional items,-0.01,0.00,1.07,0.37,0.96,0.23,0.66,0.30,9.87,0.29,0.05,0.20,0.10
  └─ Other income normal,2.53,0.84,1.96,0.13,412.88,0.56,0.18,6.01,16.69,24.01,0.27,3.63,0.33
Interest,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,-0.02,0.00,0.00,0.00,0.00
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Profit before tax,0.08,0.38,2.88,-89.70,419.46,0.28,-7.98,-6.66,26.42,23.87,-30.69,5.23,-4.56
Tax %,-225.00%,0.00%,15.62%,0.00%,0.25%,0.00%,-0.13%,2.10%,15.22%,0.00%,0.00%,6.12%,8.77%
Net Profit,0.25,0.38,2.42,-89.70,418.39,0.28,-7.97,-6.80,22.40,23.86,-30.69,4.91,-4.96
  └─ Exceptional items AT,-0,-0,1,0,1,0,1,0,8,0,0,0,0
  └─ Profit excl Excep,0,0,2,-90,417,0,-9,-7,14,24,-31,5,-5
  └─ Profit for PE,0,0,2,-90,417,0,-9,-7,14,24,-31,5,-5
  └─ Profit for EPS,0,0,2,-90,418,0,-8,-7,22,24,-31,5,-5
  └─ YOY Profit Growth %,230%,-76%,149%,-27194%,160450%,-87%,-668%,92%,-97%,47040%,-256%,166%,-136%
EPS in Rs,0.09,0.13,0.86,-31.81,148.37,0.10,-2.83,-2.41,7.94,8.46,-10.88,1.74,-1.76
Raw PDF,,,,,,,,,,,,,
