Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,139,106,115,81,119,115,88,120,153,138,133,146,170
  └─ YOY Sales Growth %,,,,,-14.78%,8.44%,-23.90%,48.73%,29.08%,20.69%,51.89%,22.15%,11.24%
Expenses,127,84,89,70,101,94,74,109,137,125,120,141,145
  └─ Material Cost %,80%,64%,66%,67%,71%,68%,67%,76%,76%,77%,76%,84%,74%
  └─ Employee Cost %,2%,2%,2%,3%,2%,2%,3%,3%,2%,2%,3%,3%,2%
Operating Profit,12,22,26,11,18,21,14,11,16,13,13,5,25
OPM %,9%,21%,23%,13%,15%,18%,16%,9%,11%,10%,10%,4%,15%
Other Income,1,2,2,3,1,1,2,2,1,2,3,2,4
  └─ Other income normal,1.48,1.98,2.01,2.57,1.15,1.23,1.83,1.84,1.19,2.30,2.57,2.30,4.00
Interest,1,1,1,1,0,0,0,0,0,0,0,1,1
Depreciation,2,1,1,1,1,1,1,2,4,5,5,5,7
Profit before tax,11,22,26,11,17,21,14,11,14,10,10,1,21
Tax %,30%,25%,24%,23%,25%,24%,25%,26%,26%,25%,25%,19%,26%
Net Profit,8,16,20,9,13,16,10,8,10,8,8,1,16
  └─ Profit excl Excep,8,16,20,9,13,16,10,8,10,8,8,1,16
  └─ Profit for PE,8,16,20,9,13,16,10,8,10,8,8,1,16
  └─ Profit for EPS,8,16,20,9,13,16,10,8,10,8,8,1,16
  └─ YOY Profit Growth %,,,,,67%,-5%,-48%,-4%,-22%,-51%,-25%,-87%,56%
EPS in Rs,15.49,33.03,7.96,3.46,5.19,6.29,3.12,2.50,3.03,2.30,2.35,0.33,4.72
Raw PDF,,,,,,,,,,,,,
