Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1205,1064,1122,1152,1208,1096,1179,1156,1222,1103,1186,1168,1373
  └─ YOY Sales Growth %,9.36%,5.56%,4.07%,5.56%,0.28%,2.97%,5.14%,0.34%,1.13%,0.63%,0.57%,1.09%,12.40%
Expenses,1029,895,942,973,1036,927,1023,1003,1083,916,973,968,1110
  └─ Material Cost %,44.55%,44.32%,40.85%,40.74%,45.81%,41.76%,43.37%,40.82%,44.15%,40.12%,43.03%,41.57%,45.80%
  └─ Employee Cost %,9.66%,10.68%,11.59%,11.46%,10.39%,12.32%,12.24%,12.74%,11.73%,12.33%,11.00%,11.58%,9.33%
Operating Profit,176,169,179,178,172,169,156,152,138,187,213,200,263
OPM %,15%,16%,16%,16%,14%,15%,13%,13%,11%,17%,18%,17%,19%
Other Income,6,9,8,11,15,5,10,4,-11,12,15,-28,9
  └─ Exceptional items,-4.25,0.00,0.00,0.00,-2.68,-5.45,0.00,-5.89,-30.79,-2.25,-0.57,-39.93,-4.33
  └─ Other income normal,10.42,9.28,8.27,11.27,17.42,10.11,9.87,10.30,19.45,14.14,15.96,11.66,12.89
Interest,7,5,4,5,5,3,5,7,6,5,6,6,6
Depreciation,34,31,36,39,42,42,41,40,43,44,42,42,42
Profit before tax,140,143,147,146,140,128,121,110,78,150,181,125,224
Tax %,21%,24%,25%,26%,25%,28%,29%,28%,44%,26%,26%,31%,30%
Net Profit,111,109,111,108,104,92,86,79,43,110,134,86,157
  └─ Minority share,-3,-2,-3,-4,-2,-2,-1,-1,-1,-1,-1,2,-1
  └─ Exceptional items AT,-3,0,0,0,-3,-5,0,-6,-31,-2,-1,-27,-3
  └─ Profit excl Excep,114,109,111,108,107,98,86,85,74,113,135,113,160
  └─ Profit for PE,111,108,108,104,105,95,84,84,73,111,134,115,159
  └─ Profit for EPS,108,108,108,104,102,90,84,78,43,109,133,88,156
  └─ YOY Profit Growth %,16%,16%,49%,40%,-6%,-12%,-22%,-20%,-31%,17%,58%,37%,118%
EPS in Rs,6.78,6.75,6.78,6.54,6.43,5.64,5.29,4.88,2.67,6.84,8.35,5.51,9.78
Raw PDF,,,,,,,,,,,,,
