Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,659,495,941,1324,1095,756,916,1642,785,587,1006,988,532
  └─ YOY Sales Growth %,28.73%,26.21%,74.33%,131.40%,66.09%,52.56%,-2.70%,24.06%,-28.32%,-22.35%,9.93%,-39.86%,-32.23%
Expenses,618,453,884,1269,1044,691,867,1592,760,551,991,963,523
  └─ Material Cost %,92%,90%,93%,95%,94%,90%,93%,96%,96%,92%,97%,96%,95%
  └─ Employee Cost %,0%,1%,0%,0%,1%,1%,1%,0%,1%,1%,1%,1%,1%
Operating Profit,41,42,57,55,51,64,48,50,25,36,16,25,9
OPM %,6%,8%,6%,4%,5%,9%,5%,3%,3%,6%,2%,3%,2%
Other Income,0,0,0,56,0,1,13,3,-11,3,-0,1,-0
  └─ Other income normal,0.25,0.25,0.25,56.04,0.35,0.54,13.01,3.12,-10.67,2.78,-0.33,0.57,-0.28
Interest,4,8,6,6,11,8,14,13,5,5,4,3,15
Depreciation,9,9,9,9,16,9,10,10,10,10,10,11,11
Profit before tax,29,25,42,96,24,48,37,30,-1,24,1,12,-17
Tax %,0%,0%,1%,1%,1%,-0%,1%,1%,-9%,-0%,0%,7%,-5%
Net Profit,29,25,42,96,24,48,37,30,-1,24,1,11,-16
  └─ Profit excl Excep,29,25,42,96,24,48,37,30,-1,24,1,11,-16
  └─ Profit for PE,29,25,42,96,24,48,37,30,-1,24,1,11,-16
  └─ Profit for EPS,29,25,42,96,24,48,37,30,-1,24,1,11,-16
  └─ YOY Profit Growth %,53%,49%,75%,283%,-16%,91%,-12%,-69%,-105%,-50%,-98%,-64%,-1348%
EPS in Rs,10.84,9.38,15.52,35.73,9.06,17.93,13.67,11.16,-0.41,9.01,0.22,4.06,-5.94
Raw PDF,,,,,,,,,,,,,
