Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,472.43,422.56,455.44,471.68,513.34,470.31,542.50,543.21,567.38,580.63,553.89,583.80,649.94
  └─ YOY Sales Growth %,4.84%,1.82%,9.96%,22.55%,8.66%,11.30%,19.12%,15.16%,10.53%,23.46%,2.10%,7.47%,14.55%
Expenses,405.18,354.61,383.81,395.82,423.80,392.05,462.38,479.56,493.95,507.62,501.50,528.46,589.91
  └─ Material Cost %,55%,52%,52%,53%,53%,50%,53%,55%,55%,55%,54%,55%,58%
  └─ Employee Cost %,12%,14%,13%,13%,12%,14%,13%,14%,13%,14%,15%,16%,16%
Operating Profit,67.25,67.95,71.63,75.86,89.54,78.26,80.12,63.65,73.43,73.01,52.39,55.34,60.03
OPM %,14.23%,16.08%,15.73%,16.08%,17.44%,16.64%,14.77%,11.72%,12.94%,12.57%,9.46%,9.48%,9.24%
Other Income,-20.44,1.62,1.80,1.90,-0.18,-120.29,20.65,0.89,61.15,3.04,1.06,34.19,8.23
  └─ Exceptional items,-21.76,1.11,0.00,-0.31,-1.55,-120.94,0.00,0.00,59.32,2.11,0.74,33.07,0.00
  └─ Other income normal,1.32,0.51,1.80,2.21,1.37,0.65,20.65,0.89,1.83,0.93,0.32,1.12,8.23
Interest,7.47,9.82,9.95,10.35,10.04,9.89,12.82,13.82,12.89,13.07,13.91,13.50,15.03
Depreciation,20.52,20.85,22.31,21.68,22.03,22.49,24.18,23.35,24.68,26.37,27.38,26.99,38.63
Profit before tax,18.82,38.90,41.17,45.73,57.29,-74.41,63.77,27.37,97.01,36.61,12.16,49.04,14.60
Tax %,94.00%,28.46%,26.74%,29.74%,41.65%,16.68%,37.57%,36.02%,-5.67%,30.21%,24.59%,33.46%,87.67%
Net Profit,1.13,27.83,30.16,32.13,33.43,-86.82,39.81,17.51,102.51,25.55,9.17,32.63,1.80
  └─ Minority share,1,-1,-1,0,0,0,-0,0,0,0,0,0,0
  └─ Exceptional items AT,-4,1,0,-0,-2,-104,0,0,54,1,0,22,0
  └─ Profit excl Excep,5,27,30,32,35,17,40,18,49,24,9,11,2
  └─ Profit for PE,6,26,29,33,35,17,40,18,49,25,9,11,2
  └─ Profit for EPS,2,27,29,32,34,-87,40,18,103,26,9,33,2
  └─ YOY Profit Growth %,-56%,24%,21%,151%,456%,-36%,36%,-46%,38%,47%,-78%,-39%,-96%
EPS in Rs,0.17,1.96,2.12,2.33,2.45,-6.25,2.87,1.27,7.41,1.85,0.66,2.36,0.13
Raw PDF,,,,,,,,,,,,,
