Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,8.18,8.28,11.45,13.96,16.31,12.89,12.41,14.04,14.84,11.14,13.01,15.26,17.67
  └─ YOY Sales Growth %,-20.97%,-25.41%,-7.36%,30.35%,99.39%,55.68%,8.38%,0.57%,-9.01%,-13.58%,4.83%,8.69%,19.07%
Expenses,7.18,9.79,9.16,12.18,15.28,11.15,16.89,14.01,15.01,10.80,13.02,13.79,14.31
  └─ Material Cost %,-6.23%,42.39%,17.64%,25.14%,44.21%,23.89%,36.10%,27.92%,30.12%,10.41%,29.05%,27.33%,27.73%
  └─ Employee Cost %,71.88%,64.01%,48.56%,48.57%,38.63%,54.46%,55.76%,54.06%,51.35%,66.16%,55.34%,46.33%,34.92%
Operating Profit,1.00,-1.51,2.29,1.78,1.03,1.74,-4.48,0.03,-0.17,0.34,-0.01,1.47,3.36
OPM %,12.22%,-18.24%,20.00%,12.75%,6.32%,13.50%,-36.10%,0.21%,-1.15%,3.05%,-0.08%,9.63%,19.02%
Other Income,0.35,0.18,0.10,0.11,0.12,0.12,-0.23,0.12,0.03,1.06,0.07,0.07,-0.16
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,-0.32,0.00,0.00,0.00,0.00,0.00,-0.30
  └─ Other income normal,0.35,0.18,0.10,0.11,0.12,0.12,0.09,0.12,0.03,1.06,0.07,0.07,0.14
Interest,0.18,0.51,0.68,0.65,0.63,0.87,0.85,1.01,1.03,0.89,0.93,0.91,0.93
Depreciation,0.58,0.46,0.55,0.57,0.61,0.62,0.62,0.63,0.66,0.64,0.70,0.77,0.69
Profit before tax,0.59,-2.30,1.16,0.67,-0.09,0.37,-6.18,-1.49,-1.83,-0.13,-1.57,-0.14,1.58
Tax %,98.31%,1.30%,-5.17%,-2.99%,166.67%,21.62%,-0.81%,-2.01%,-12.02%,-100.00%,-30.57%,-14.29%,-1.90%
Net Profit,0.01,-2.33,1.22,0.69,-0.25,0.29,-6.13,-1.46,-1.61,0.01,-1.08,-0.13,1.60
  └─ Minority share,0,0,0,0,0,0,0,0,-0,0,0,-0,-0
  └─ Exceptional items AT,0,0,0,0,0,0,-0,0,0,0,0,0,-0
  └─ Profit excl Excep,0,-2,1,1,-0,0,-6,-1,-2,0,-1,-0,2
  └─ Profit for PE,0,-2,1,1,-0,0,-6,-1,-2,0,-1,-0,2
  └─ Profit for EPS,0,-2,1,1,-0,0,-6,-1,-2,0,-1,-0,2
  └─ YOY Profit Growth %,-99%,-516%,39%,-36%,-2500%,112%,-577%,-309%,-575%,-97%,81%,90%,216%
EPS in Rs,0.01,-2.15,1.12,0.65,-0.22,0.27,-5.65,-1.35,-1.49,0.01,-0.99,-0.14,1.45
Raw PDF,,,,,,,,,,,,,
