Metric,Mar 2020,Jun 2020,Sep 2020,Dec 2020,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023
Sales,17.72,6.48,12.77,2.59,3.07,1.07,0.47,1.05,4.21,1.82,1.49,1.37,1.09
  └─ YOY Sales Growth %,-26%,-61%,1%,-83%,-83%,-83%,-96%,-59%,37%,70%,217%,30%,-74%
Expenses,23.26,6.96,13.86,2.48,3.97,2.27,1.83,1.77,6.36,2.96,1.82,2.83,4.02
  └─ Material Cost %,55%,68%,61%,-10%,14%,26%,30%,4%,86%,95%,34%,74%,101%
  └─ Employee Cost %,11%,21%,15%,41%,23%,68%,155%,68%,17%,34%,32%,31%,26%
Operating Profit,-5.54,-0.48,-1.09,0.11,-0.90,-1.20,-1.36,-0.72,-2.15,-1.14,-0.33,-1.46,-2.93
OPM %,-31.26%,-7.41%,-8.54%,4.25%,-29.32%,-112.15%,-289.36%,-68.57%,-51.07%,-62.64%,-22.15%,-106.57%,-268.81%
Other Income,0.19,0.89,3.69,1.02,0.21,1.37,2.13,0.22,0.61,0.69,2.15,0.37,0.22
  └─ Other income normal,0.19,0.89,3.69,1.02,0.21,1.37,2.13,0.22,0.61,0.69,2.15,0.37,0.22
Interest,0.75,0.73,0.74,0.32,0.30,0.29,0.30,0.15,0.24,0.10,0.10,0.09,0.05
Depreciation,0.50,0.44,0.43,0.18,0.17,0.13,0.10,0.09,0.08,0.07,0.11,0.03,0.04
Profit before tax,-6.60,-0.76,1.43,0.63,-1.16,-0.25,0.37,-0.74,-1.86,-0.62,1.61,-1.21,-2.80
Tax %,105.91%,3.95%,-3.50%,30.16%,-4.31%,-68.00%,40.54%,0.00%,-1.08%,-66.13%,27.33%,-51.24%,9.64%
Net Profit,-13.58,-0.79,1.48,0.44,-1.12,-0.08,0.23,-0.74,-1.83,-0.21,1.17,-0.59,-3.08
  └─ Minority share,0,0,-0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-14,-1,1,0,-1,-0,0,-1,-2,-0,1,-1,-3
  └─ Profit for PE,-14,-1,1,0,-1,-0,0,-1,-2,-0,1,-1,-3
  └─ Profit for EPS,-14,-1,1,0,-1,-0,0,-1,-2,-0,1,-1,-3
  └─ YOY Profit Growth %,-799%,87%,140%,138%,92%,90%,-83%,-268%,-63%,-162%,409%,20%,-68%
EPS in Rs,-40.62,-2.36,3.95,1.32,-3.35,-0.24,0.69,-2.21,-5.47,-0.63,3.50,-1.76,-9.21
Raw PDF,,,,,,,,,,,,,
