Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1486,1437,1264,1113,1236,1027,1022,940,1198,1025,1117,1114,1229
  └─ YOY Sales Growth %,4.80%,-5.12%,-4.72%,-13.11%,-16.83%,-28.54%,-19.18%,-15.56%,-3.09%,-0.20%,9.32%,18.56%,2.60%
Expenses,1533,1428,1260,1067,1199,1051,1185,1130,1200,942,1036,1035,1076
  └─ Material Cost %,21.41%,22.56%,20.48%,20.48%,18.35%,22.95%,23.89%,25.15%,18.97%,15.43%,23.09%,21.63%,27.51%
  └─ Employee Cost %,5.61%,6.53%,7.92%,7.77%,7.65%,10.37%,7.48%,7.41%,5.65%,6.08%,5.18%,5.37%,5.12%
Operating Profit,-47,8,4,46,37,-25,-163,-190,-2,83,81,79,153
OPM %,-3%,1%,0%,4%,3%,-2%,-16%,-20%,-0%,8%,7%,7%,12%
Other Income,-106,7,8,56,34,256,-64,396,110,-115,23,15,15
  └─ Exceptional items,-113.83,0.00,0.00,28.27,14.42,240.68,-223.24,383.50,84.65,-123.78,-6.00,-8.47,-10.94
  └─ Other income normal,7.93,7.13,8.02,27.27,19.91,15.51,158.95,12.27,25.40,9.11,29.00,23.70,25.85
Interest,50,58,60,59,64,82,73,73,38,27,25,24,23
Depreciation,55,54,55,57,57,56,55,55,75,74,74,75,76
Profit before tax,-258,-97,-103,-14,-49,93,-355,77,-5,-132,4,-5,69
Tax %,-5%,-24%,-17%,-53%,2%,23%,-5%,-51%,-486%,-1%,-101%,-41%,13%
Net Profit,-229,-87,-80,1,-61,58,-339,119,18,-133,9,-3,60
  └─ Profit from Associates,15,-14,6,8,-11,-13,0,2,-1,-2,0,0,0
  └─ Minority share,2,-0,-0,-0,0,0,-0,4,-3,0,0,0,0
  └─ Exceptional items AT,-109,0,0,28,12,219,-212,335,83,-122,-6,-8,-9
  └─ Profit excl Excep,-120,-87,-80,-27,-73,-161,-127,-217,-65,-11,15,6,69
  └─ Profit for PE,-119,-87,-80,-18,-73,-161,-127,-213,-53,-11,15,6,69
  └─ Profit for EPS,-227,-87,-80,1,-61,58,-339,122,15,-133,9,-3,60
  └─ YOY Profit Growth %,-1027%,-209%,29%,87%,39%,-84%,-59%,-1054%,27%,93%,112%,103%,229%
EPS in Rs,-7.32,-2.82,-2.58,0.02,-1.95,1.89,-10.94,3.95,0.47,-4.29,0.28,-0.09,1.92
Raw PDF,,,,,,,,,,,,,
