Metric,Mar 2010,Jun 2010,Sep 2010,Dec 2010,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1.28,2.61,1.25,2.95,4.76,4.51,7.27,5.58,7.77,10.87,10.00,7.39,15.10
  └─ YOY Sales Growth %,,422%,-14%,181%,,,,,63%,141%,38%,32%,94%
Expenses,1.08,2.42,0.80,2.58,2.73,3.56,6.26,5.14,14.04,9.49,8.06,5.91,14.67
  └─ Material Cost %,1.56%,59.39%,2.40%,44.75%,10.71%,10.20%,23.80%,23.30%,62.55%,36.52%,32.40%,20.16%,41.13%
  └─ Employee Cost %,1.56%,0.77%,1.60%,0.68%,26.05%,34.15%,36.86%,45.34%,52.12%,29.16%,26.90%,18.67%,40.60%
Operating Profit,0.20,0.19,0.45,0.37,2.03,0.95,1.01,0.44,-6.27,1.38,1.94,1.48,0.43
OPM %,15.62%,7.28%,36.00%,12.54%,42.65%,21.06%,13.89%,7.89%,-80.69%,12.70%,19.40%,20.03%,2.85%
Other Income,0.02,-0.00,-0.00,-0.00,0.09,0.03,-0.00,0.04,0.31,0.03,0.01,-0.00,0.67
  └─ Other income normal,0.02,0.00,0.00,0.00,0.09,0.03,0.00,0.04,0.31,0.03,0.01,0.00,0.67
Interest,-0.13,0.07,0.19,0.16,0.48,0.45,0.45,0.59,0.58,0.31,0.28,0.26,0.51
Depreciation,0.36,0.11,0.20,0.19,0.92,0.44,0.44,0.44,0.66,0.39,0.61,0.50,0.54
Profit before tax,-0.01,0.01,0.06,0.02,0.72,0.09,0.12,-0.55,-7.20,0.71,1.06,0.72,0.05
Tax %,300.00%,-0.00%,-0.00%,-0.00%,36.11%,-0.00%,-0.00%,-0.00%,2.08%,-0.00%,16.04%,13.89%,-2600.00%
Net Profit,-0.04,0.01,0.06,0.02,0.47,0.10,0.12,-0.54,-7.35,0.71,0.90,0.62,1.35
  └─ Profit excl Excep,-0,0,0,0,0,0,0,-1,-7,1,1,1,1
  └─ Profit for PE,-0,0,0,0,0,0,0,-1,-7,1,1,1,1
  └─ Profit for EPS,-0,0,0,0,0,0,0,-1,-7,1,1,1,1
  └─ YOY Profit Growth %,,103%,-85%,-50%,,,,,-1664%,610%,650%,215%,118%
EPS in Rs,-0.02,0.01,0.03,0.01,0.16,0.03,0.03,-0.08,-0.88,0.08,0.10,0.07,0.14
Raw PDF,,,,,,,,,,,,,
