Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3768,3363,3206,3076,3796,3501,3452,3526,4350,3857,3672,3743,4658
  └─ YOY Sales Growth %,5.74%,-14.02%,-17.63%,-12.20%,0.72%,4.11%,7.66%,14.62%,14.61%,10.17%,6.38%,6.18%,7.07%
Expenses,2858,2652,2562,2499,2888,2878,2899,2885,3375,3002,2880,2948,3609
  └─ Material Cost %,50.11%,50.57%,50.53%,50.55%,48.31%,52.19%,53.13%,51.22%,51.32%,49.54%,48.17%,49.04%,49.00%
  └─ Employee Cost %,5.87%,6.71%,7.30%,8.17%,6.71%,7.43%,7.57%,7.63%,6.54%,7.41%,7.78%,7.74%,6.95%
Operating Profit,911,710,644,577,907,623,552,641,975,855,792,795,1049
OPM %,24%,21%,20%,19%,24%,18%,16%,18%,22%,22%,22%,21%,23%
Other Income,48,1,17,12,19,7,26,22,16,11,12,-59,-7
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-74.98,-11.85
  └─ Other income normal,47.74,1.34,17.18,12.33,18.57,7.17,25.85,21.85,15.52,10.88,11.62,15.68,4.85
Interest,66,65,79,67,90,96,94,96,89,80,71,65,62
Depreciation,154,156,161,168,185,188,193,194,194,203,212,217,219
Profit before tax,739,490,421,354,651,346,291,373,707,584,521,454,761
Tax %,23%,26%,29%,28%,4%,27%,30%,27%,25%,25%,25%,4%,23%
Net Profit,566,362,300,255,623,251,204,272,527,436,390,434,584
  └─ Minority share,-279,-178,-149,-125,-213,-126,-100,-135,-262,-215,-193,-215,-290
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-72,-9
  └─ Profit excl Excep,566,362,300,255,623,251,204,272,527,436,390,506,593
  └─ Profit for PE,287,184,151,129,410,126,104,137,265,221,197,254,299
  └─ Profit for EPS,287,184,151,129,410,126,104,137,265,221,197,218,294
  └─ YOY Profit Growth %,-5%,-41%,-61%,-52%,43%,-32%,-31%,6%,-35%,76%,90%,85%,13%
EPS in Rs,89.50,57.25,46.97,40.25,127.78,39.15,32.30,42.78,82.63,68.89,61.39,68.06,91.69
Raw PDF,,,,,,,,,,,,,
