Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,254,612,811,314,135,519,747,274,274,381,517,203,156
  └─ YOY Sales Growth %,-17.92%,32.03%,15.83%,-4.04%,-46.68%,-15.19%,-7.96%,-12.84%,102.63%,-26.58%,-30.78%,-25.97%,-43.25%
Expenses,247,482,667,296,202,465,600,280,270,335,439,199,183
  └─ Material Cost %,81%,70%,74%,77%,108%,75%,66%,68%,77%,71%,67%,68%,77%
  └─ Employee Cost %,6%,3%,2%,8%,16%,5%,4%,10%,8%,7%,5%,13%,16%
Operating Profit,7,130,144,19,-67,55,147,-6,4,46,78,4,-27
OPM %,3%,21%,18%,6%,-50%,11%,20%,-2%,2%,12%,15%,2%,-17%
Other Income,1,4,-3,1,1,3,1,-0,1,4,-2,1,1
  └─ Other income normal,0.67,4.34,-2.84,0.68,0.97,3.01,1.02,-0.05,0.60,4.08,-1.89,1.29,1.22
Interest,13,12,15,19,15,16,16,16,17,14,13,15,12
Depreciation,7,7,8,6,11,10,10,11,12,10,10,10,10
Profit before tax,-12,115,118,-6,-92,32,121,-33,-24,26,52,-20,-48
Tax %,-28%,21%,19%,3%,-22%,33%,22%,-26%,-9%,22%,26%,-36%,-23%
Net Profit,-8,90,95,-7,-72,21,95,-24,-22,20,39,-13,-37
  └─ Profit excl Excep,-8,90,95,-7,-72,21,95,-24,-22,20,39,-13,-37
  └─ Profit for PE,-8,90,95,-7,-72,21,95,-24,-22,20,39,-13,-37
  └─ Profit for EPS,-8,90,95,-7,-72,21,95,-24,-22,20,39,-13,-37
  └─ YOY Profit Growth %,-122%,126%,-27%,-122%,-762%,-76%,-0%,-266%,70%,-6%,-59%,47%,-70%
EPS in Rs,-0.24,2.55,2.67,-0.19,-2.04,0.60,2.67,-0.68,-0.62,0.56,1.10,-0.36,-1.05
Raw PDF,,,,,,,,,,,,,
