Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,34.32,33.92,37.66,55.23,45.66,60.17,63.65,66.20,65.18,70.49,72.26,75.42,73.69
  └─ YOY Sales Growth %,243.20%,207.52%,137.15%,155.93%,33.04%,77.39%,69.01%,19.86%,42.75%,17.15%,13.53%,13.93%,13.06%
Expenses,27.87,30.00,31.06,49.18,39.01,51.24,56.83,57.92,52.79,60.50,61.83,61.95,58.81
  └─ Employee Cost %,6.70%,7.64%,8.26%,5.47%,8.50%,6.81%,9.00%,7.48%,8.68%,9.26%,9.49%,8.62%,11.58%
Operating Profit,6.45,3.92,6.60,6.05,6.65,8.93,6.82,8.28,12.39,9.99,10.43,13.47,14.88
OPM %,18.79%,11.56%,17.53%,10.95%,14.56%,14.84%,10.71%,12.51%,19.01%,14.17%,14.43%,17.86%,20.19%
Other Income,-0.03,1.08,0.24,0.10,0.17,0.15,3.39,1.60,1.84,0.41,2.51,0.79,0.92
  └─ Other income normal,-0.03,1.08,0.24,0.10,0.17,0.15,3.39,1.60,1.84,0.41,2.51,0.79,0.92
Interest,0.73,0.50,0.76,0.08,0.18,0.45,0.72,0.69,0.31,0.52,1.65,1.46,1.88
Depreciation,0.64,0.62,0.83,1.31,2.93,2.79,2.41,1.22,6.93,2.53,3.28,5.06,5.14
Profit before tax,5.05,3.88,5.25,4.76,3.71,5.84,7.08,7.97,6.99,7.35,8.01,7.74,8.78
Tax %,18.81%,8.51%,2.29%,5.25%,-26.15%,1.71%,7.20%,7.78%,14.02%,11.84%,9.74%,20.28%,28.82%
Net Profit,4.10,3.54,5.13,4.51,4.69,5.74,6.57,7.35,6.01,6.47,7.24,6.16,6.25
  └─ Minority share,0.00,0.00,-1.23,0.00,0.00,-0.28,0.00,0.00,0.86,-0.09,-0.45,0.03,0.46
  └─ Profit excl Excep,4.10,3.54,5.13,4.51,4.69,5.74,6.57,7.35,6.01,6.47,7.24,6.16,6.25
  └─ Profit for PE,4.10,3.54,3.90,4.51,4.69,5.46,6.57,7.35,6.87,6.38,6.79,6.19,6.71
  └─ Profit for EPS,4.10,3.54,3.90,4.51,4.69,5.46,6.57,7.35,6.87,6.38,6.79,6.19,6.71
  └─ YOY Profit Growth %,124.04%,151.06%,67.38%,40.94%,14.39%,54.24%,68.46%,62.97%,46.48%,16.85%,3.35%,-15.78%,-2.33%
EPS in Rs,1.71,1.48,1.39,1.41,0.56,0.63,0.77,0.86,0.81,0.75,0.80,0.73,0.79
Raw PDF,,,,,,,,,,,,,
