Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,62.93,64.47,67.05,70.23,71.23,74.63,82.44,85.31,69.39,89.31,93.84,82.04,102.82
  └─ YOY Sales Growth %,30.72%,11.48%,19.03%,22.44%,13.19%,15.76%,22.95%,21.47%,-2.58%,19.67%,13.83%,-3.83%,48.18%
Expenses,52.81,53.10,57.39,61.37,61.94,65.25,70.68,71.99,63.63,78.33,81.80,71.72,90.39
  └─ Material Cost %,55%,50%,52%,52%,52%,56%,53%,50%,47%,54%,50%,46%,54%
  └─ Employee Cost %,15%,16%,17%,18%,18%,16%,17%,16%,21%,16%,17%,19%,15%
Operating Profit,10.12,11.37,9.66,8.86,9.29,9.38,11.76,13.32,5.76,10.98,12.04,10.32,12.43
OPM %,16.08%,17.64%,14.41%,12.62%,13.04%,12.57%,14.26%,15.61%,8.30%,12.29%,12.83%,12.58%,12.09%
Other Income,0.90,0.42,0.56,1.50,1.49,0.64,0.35,1.60,5.71,0.60,0.39,1.18,1.92
  └─ Other income normal,0.90,0.42,0.56,1.50,1.49,0.64,0.35,1.60,5.71,0.60,0.39,1.18,1.92
Interest,1.36,1.47,1.96,1.58,2.61,1.92,2.45,2.26,2.71,2.62,2.22,2.31,2.46
Depreciation,2.81,2.81,3.44,3.01,3.11,3.50,4.66,4.84,2.78,4.82,4.73,5.06,4.16
Profit before tax,6.85,7.51,4.82,5.77,5.06,4.60,5.00,7.82,5.98,4.14,5.48,4.13,7.73
Tax %,-3.21%,13.72%,45.02%,24.78%,9.09%,16.09%,11.60%,11.38%,13.21%,31.88%,21.35%,11.14%,7.12%
Net Profit,7.08,6.48,2.65,4.34,4.60,3.86,4.43,6.94,5.19,2.82,4.31,3.67,7.18
  └─ Minority share,-3.77,-2.30,-0.77,-1.28,-1.16,-0.34,-0.42,-1.67,-1.06,-1.22,-1.26,-0.97,-2.65
  └─ Profit excl Excep,7.08,6.48,2.65,4.34,4.60,3.86,4.43,6.94,5.19,2.82,4.31,3.67,7.18
  └─ Profit for PE,3.31,4.18,1.88,3.06,3.44,3.52,4.01,5.27,4.13,1.60,3.05,2.70,4.53
  └─ Profit for EPS,3.31,4.18,1.88,3.06,3.44,3.52,4.01,5.27,4.13,1.60,3.05,2.70,4.53
  └─ YOY Profit Growth %,-49.31%,-34.48%,-66.00%,-35.44%,3.93%,-15.79%,113.30%,72.22%,20.06%,-54.55%,-23.94%,-48.77%,9.69%
EPS in Rs,2.28,2.80,1.21,1.97,2.21,2.26,2.58,3.39,2.62,1.02,1.94,1.71,2.88
Raw PDF,,,,,,,,,,,,,
