Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.65,3.56,2.83,2.76,3.59,3.03,3.49,4.86,5.51,6.28,12.72,7.32,9.68
  └─ YOY Sales Growth %,,448%,,13700%,452%,-15%,23%,76%,53%,107%,264%,51%,76%
Expenses,0.43,3.47,1.84,2.29,3.01,2.47,2.33,4.84,4.45,5.07,10.82,6.13,8.40
  └─ Material Cost %,34%,72%,32%,58%,61%,59%,30%,68%,40%,40%,77%,69%,72%
  └─ Employee Cost %,8%,9%,11%,12%,8%,16%,11%,18%,12%,11%,5%,9%,9%
Operating Profit,0.22,0.09,0.99,0.47,0.58,0.56,1.16,0.02,1.06,1.21,1.90,1.19,1.28
OPM %,33.85%,2.53%,34.98%,17.03%,16.16%,18.48%,33.24%,0.41%,19.24%,19.27%,14.94%,16.26%,13.22%
Other Income,0.08,0.03,0.06,0.12,0.13,0.15,0.18,0.11,0.19,0.14,0.15,0.17,0.06
  └─ Other income normal,0.08,0.03,0.06,0.12,0.13,0.15,0.18,0.11,0.19,0.14,0.15,0.17,0.06
Interest,0.01,0.00,0.01,0.00,0.03,0.01,0.00,0.01,0.12,0.04,0.04,0.03,0.03
Depreciation,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.02,0.03,0.03
Profit before tax,0.28,0.11,1.03,0.57,0.66,0.68,1.32,0.09,1.10,1.27,1.99,1.30,1.28
Tax %,25.00%,145.45%,28.16%,29.82%,25.76%,25.00%,22.73%,377.78%,6.36%,25.20%,26.13%,20.77%,30.47%
Net Profit,0.21,-0.05,0.74,0.40,0.49,0.50,1.03,-0.25,1.03,0.96,1.47,1.04,0.93
  └─ Profit from Associates,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04
  └─ Minority share,0.00,0.25,0.06,-0.10,0.00,0.01,-0.01,0.46,-0.34,0.26,-0.41,-0.11,-0.07
  └─ Profit excl Excep,0.21,-0.05,0.74,0.40,0.49,0.50,1.03,-0.25,1.03,0.96,1.47,1.04,0.93
  └─ Profit for PE,0.21,0.20,0.80,0.30,0.49,0.51,1.02,0.21,0.69,1.22,1.06,0.93,0.86
  └─ Profit for EPS,0.21,0.20,0.80,0.30,0.49,0.51,1.02,0.21,0.69,1.22,1.06,0.93,0.86
  └─ YOY Profit Growth %,,-4.76%,2100.00%,1100.00%,133.33%,155.00%,27.50%,-30.00%,40.82%,139.22%,3.92%,342.86%,24.64%
EPS in Rs,0.21,0.20,0.80,0.30,0.49,0.51,1.02,0.21,0.69,1.22,1.06,0.93,0.86
Raw PDF,,,,,,,,,,,,,
