Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,369,302,316,302,343,271,343,339,340,306,345,340,366
  └─ YOY Sales Growth %,0.43%,-14.92%,-22.33%,-17.81%,-6.93%,-10.41%,8.52%,12.09%,-0.96%,12.92%,0.61%,0.31%,7.52%
Expenses,319,276,288,277,322,254,317,305,315,288,315,302,323
  └─ Material Cost %,42.07%,40.34%,43.23%,45.22%,46.71%,39.11%,42.56%,42.85%,43.53%,42.90%,42.40%,40.93%,42.55%
  └─ Employee Cost %,21.18%,22.41%,22.54%,22.08%,22.53%,26.26%,22.63%,21.38%,21.70%,25.05%,23.97%,23.26%,22.51%
Operating Profit,50,26,27,25,22,17,26,34,25,18,30,38,43
OPM %,14%,9%,9%,8%,6%,6%,7%,10%,7%,6%,9%,11%,12%
Other Income,6,4,3,4,9,4,3,3,7,4,4,5,-4
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.91
  └─ Other income normal,6.41,3.69,2.89,3.86,9.16,4.25,3.04,2.80,7.44,4.35,3.61,5.03,4.85
Interest,8,7,8,7,8,8,9,11,11,11,11,11,10
Depreciation,10,11,11,11,11,11,12,12,12,13,14,13,13
Profit before tax,39,13,12,11,12,1,7,14,9,-2,10,19,15
Tax %,26%,25%,24%,24%,27%,18%,30%,25%,35%,-25%,26%,25%,25%
Net Profit,29,10,9,8,8,1,5,10,6,-1,7,14,11
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,-5
  └─ Profit excl Excep,29,10,9,8,8,1,5,10,6,-1,7,14,16
  └─ Profit for PE,29,10,9,8,8,1,5,10,6,-1,7,14,16
  └─ Profit for EPS,29,10,9,8,8,1,5,10,6,-1,7,14,11
  └─ YOY Profit Growth %,53%,-49%,-74%,-72%,-71%,-88%,-45%,21%,-31%,-222%,41%,38%,178%
EPS in Rs,8.42,2.80,2.67,2.44,2.48,0.33,1.47,2.96,1.71,-0.40,2.07,4.09,3.36
Raw PDF,,,,,,,,,,,,,
