Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,111,93,91,102,107,82,103,122,133,108,110,139,136
  └─ YOY Sales Growth %,68.58%,4.49%,2.51%,-3.44%,-3.52%,-11.47%,13.48%,19.44%,23.31%,31.33%,6.95%,14.23%,2.97%
Expenses,79,70,71,74,81,70,79,87,94,82,84,97,98
  └─ Material Cost %,9.63%,9.97%,10.50%,9.93%,10.07%,9.71%,10.30%,10.21%,9.84%,10.11%,9.94%,9.84%,9.67%
  └─ Employee Cost %,20.57%,23.44%,24.16%,20.81%,20.45%,28.79%,23.18%,20.40%,19.69%,24.91%,23.09%,19.16%,20.45%
Operating Profit,32,22,20,29,27,12,25,35,39,26,26,42,39
OPM %,29%,24%,22%,28%,25%,14%,24%,28%,29%,24%,24%,30%,28%
Other Income,4,1,2,5,4,1,0,1,1,0,5,1,2
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.80,0.00
  └─ Other income normal,4.41,1.00,2.09,4.57,3.52,0.96,0.48,0.67,1.09,0.32,4.80,1.94,1.62
Interest,5,5,5,5,3,4,5,5,4,4,4,4,3
Depreciation,6,6,6,6,6,7,8,9,9,8,9,9,9
Profit before tax,26,13,11,22,21,2,13,22,26,14,19,31,29
Tax %,30%,32%,31%,24%,21%,26%,34%,34%,32%,33%,33%,33%,-3%
Net Profit,21,7,4,19,19,-1,6,15,19,7,8,21,32
  └─ Profit from Associates,3,-1,-3,2,3,-3,-3,1,2,-3,-5,0,3
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-1,0
  └─ Profit excl Excep,21,7,4,19,19,-1,6,15,19,7,8,21,32
  └─ Profit for PE,21,7,4,19,19,-1,6,15,19,7,8,21,32
  └─ Profit for EPS,21,7,4,19,19,-1,6,15,19,7,8,21,32
  └─ YOY Profit Growth %,51750%,-26%,-46%,20%,-7%,-118%,31%,-17%,0%,591%,39%,39%,67%
EPS in Rs,1.16,0.41,0.24,1.04,1.08,-0.08,0.32,0.86,1.09,0.37,0.45,1.17,1.81
Raw PDF,,,,,,,,,,,,,
