Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,183,214,235,252,256,260,277,279,261,273,295,540,716
  └─ YOY Sales Growth %,70%,80%,88%,82%,40%,21%,18%,11%,2%,5%,6%,94%,174%
Expenses,151,177,188,201,202,210,217,217,200,223,241,453,569
  └─ Employee Cost %,41.96%,41.01%,40.19%,40.12%,37.73%,39.53%,37.71%,37.08%,33.80%,39.99%,39.11%,40.30%,37.66%
Operating Profit,32,38,46,51,54,50,60,61,61,50,54,87,147
OPM %,18%,18%,20%,20%,21%,19%,22%,22%,23%,18%,18%,16%,21%
Other Income,5,6,4,11,21,18,17,20,20,21,22,-18,3
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-34.62,0.00
  └─ Other income normal,4.80,5.99,3.65,10.87,21.05,18.27,17.32,20.33,20.45,20.66,21.54,16.56,2.57
Interest,0,0,0,0,0,0,0,0,0,0,0,12,18
Depreciation,11,11,10,10,10,9,9,8,8,9,9,28,35
Profit before tax,26,32,39,52,65,58,68,73,72,61,66,29,96
Tax %,-31%,22%,24%,22%,24%,22%,24%,23%,24%,23%,22%,9%,27%
Net Profit,34,25,30,40,50,45,52,57,55,47,51,26,70
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-19,0
  └─ Profit excl Excep,34,25,30,40,50,45,52,57,55,47,51,45,70
  └─ Profit for PE,34,25,30,40,50,45,52,57,55,47,51,45,70
  └─ Profit for EPS,34,25,30,40,50,45,52,57,55,47,51,26,70
  └─ YOY Profit Growth %,190%,196%,132%,206%,48%,82%,74%,40%,10%,3%,-2%,-20%,28%
EPS in Rs,3.12,2.30,2.77,3.43,4.24,3.85,4.43,4.79,4.64,3.97,4.32,2.24,5.92
Raw PDF,,,,,,,,,,,,,
