Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2889,3093,3621,3523,3794,3818,4245,4184,4528,4489,4814,5018,5336
  └─ YOY Sales Growth %,19.62%,21.03%,25.88%,20.83%,31.33%,23.44%,17.22%,18.77%,19.35%,17.59%,13.41%,19.93%,17.85%
Expenses,2570,2763,3220,3143,3320,3410,3762,3727,4002,3946,4262,4465,4734
  └─ Material Cost %,64%,64%,66%,65%,64%,64%,65%,65%,64%,63%,64%,64%,65%
  └─ Employee Cost %,13%,14%,12%,13%,12%,14%,12%,13%,13%,14%,13%,13%,12%
Operating Profit,319,330,402,380,474,408,482,457,527,543,552,554,603
OPM %,11%,11%,11%,11%,12%,11%,11%,11%,12%,12%,11%,11%,11%
Other Income,44,38,62,52,94,48,59,49,62,59,76,50,70
  └─ Exceptional items,0,0,0,0,27,0,9,0,0,0,0,-28,0
  └─ Other income normal,44,38,62,52,67,48,51,49,62,59,76,78,70
Interest,21,25,27,29,32,36,46,47,41,44,45,53,45
Depreciation,108,119,125,133,149,142,151,158,165,159,173,179,192
Profit before tax,234,224,311,270,387,277,345,301,384,399,409,372,436
Tax %,17%,20%,24%,24%,22%,24%,23%,15%,25%,23%,21%,19%,19%
Net Profit,194,180,238,205,302,211,266,254,289,309,323,300,352
  └─ Minority share,-11,-7,-13,-12,-14,-12,-21,-22,-23,-18,-19,-24,-26
  └─ Exceptional items AT,0,0,0,0,19,0,6,0,0,0,0,-22,0
  └─ Profit excl Excep,194,180,238,205,282,211,260,254,289,309,323,322,352
  └─ Profit for PE,183,173,225,193,269,198,239,233,266,291,304,297,326
  └─ Profit for EPS,183,173,225,193,288,198,245,233,266,291,304,277,326
  └─ YOY Profit Growth %,27%,24%,32%,19%,47%,15%,6%,20%,-1%,46%,27%,28%,22%
EPS in Rs,3.19,3.01,3.93,3.37,5.01,3.46,4.27,4.05,4.64,5.06,5.27,4.79,5.64
Raw PDF,,,,,,,,,,,,,
