Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,221,137,135,144,239,141,137,143,209,120,147,123,159
  └─ YOY Sales Growth %,39.95%,-17.46%,11.69%,-4.87%,8.26%,3.34%,1.85%,-0.67%,-12.59%,-15.08%,7.00%,-14.09%,-24.00%
Expenses,193,138,146,136,190,139,153,150,149,133,159,124,137
  └─ Material Cost %,75%,90%,94%,79%,64%,84%,98%,88%,58%,96%,96%,76%,68%
  └─ Employee Cost %,3%,4%,3%,4%,3%,3%,3%,5%,3%,4%,3%,6%,4%
Operating Profit,28,-1,-11,8,49,2,-15,-7,60,-13,-13,-1,22
OPM %,13%,-1%,-8%,6%,20%,2%,-11%,-5%,29%,-11%,-9%,-1%,14%
Other Income,-3,0,0,0,1,0,0,0,0,0,0,1,86
  └─ Other income normal,-3,0,0,0,1,0,0,0,0,0,0,1,86
Interest,5,5,5,5,8,9,10,10,10,9,11,13,12
Depreciation,5,5,5,5,5,5,5,5,3,5,5,5,4
Profit before tax,15,-11,-22,-2,36,-12,-30,-22,47,-26,-29,-17,91
Tax %,-1%,10%,0%,0%,10%,0%,0%,0%,2%,0%,0%,0%,1%
Net Profit,15,-12,-22,-2,32,-12,-30,-22,46,-26,-29,-17,91
  └─ Minority share,-1,-10,1,-0,-0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,15,-12,-22,-2,32,-12,-30,-22,46,-26,-29,-17,91
  └─ Profit for PE,14,-22,-20,-2,32,-12,-30,-22,46,-26,-29,-17,91
  └─ Profit for EPS,14,-22,-20,-2,32,-12,-30,-22,46,-26,-29,-17,91
  └─ YOY Profit Growth %,-13%,-523%,-13%,77%,135%,43%,-50%,-919%,44%,-111%,6%,22%,95%
EPS in Rs,2.86,-4.57,-4.24,-0.46,6.73,-2.59,-6.36,-4.68,9.73,-5.47,-6.00,-3.63,19.01
Raw PDF,,,,,,,,,,,,,
