Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,182,183,190,193,195,201,215,227,240,249,258,251,249
  └─ YOY Sales Growth %,30.89%,23.95%,16.22%,12.33%,7.05%,9.56%,13.07%,17.63%,23.08%,23.91%,20.07%,10.56%,3.74%
Expenses,150,149,156,160,162,166,179,189,203,203,208,205,204
  └─ Employee Cost %,44%,46%,46%,46%,44%,45%,47%,49%,48%,49%,50%,52%,53%
Operating Profit,33,35,34,33,33,35,37,38,36,46,51,45,45
OPM %,18%,19%,18%,17%,17%,17%,17%,17%,15%,18%,20%,18%,18%
Other Income,1,2,4,1,2,3,4,4,7,3,6,-2,7
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.86,0.00
  └─ Other income normal,0.67,1.56,3.53,1.16,2.46,2.77,3.89,3.64,6.53,3.30,6.26,2.84,7.39
Interest,1,0,1,1,1,1,2,3,2,3,2,2,2
Depreciation,3,3,3,3,3,3,3,3,3,3,3,3,3
Profit before tax,30,33,34,30,31,34,35,36,37,43,51,38,47
Tax %,16%,24%,25%,25%,26%,24%,26%,25%,19%,25%,30%,24%,24%
Net Profit,25,25,25,23,23,26,26,27,30,32,36,29,36
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.71,0.00
  └─ Profit excl Excep,24.99,25.15,25.28,22.54,23.20,25.59,26.16,27.02,30.03,32.35,35.97,32.73,35.93
  └─ Profit for PE,24.99,25.15,25.28,22.54,23.20,25.59,26.16,27.02,30.03,32.35,35.97,32.73,35.93
  └─ Profit for EPS,24.99,25.15,25.28,22.54,23.20,25.59,26.16,27.02,30.03,32.35,35.97,29.02,35.93
  └─ YOY Profit Growth %,42.39%,41.29%,30.85%,13.49%,-7.16%,1.75%,3.48%,19.88%,29.44%,26.42%,37.50%,21.13%,19.65%
EPS in Rs,1.89,1.90,1.91,1.70,1.75,1.93,1.97,2.04,2.27,2.44,2.71,2.19,2.71
Raw PDF,,,,,,,,,,,,,
