Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,50.55,37.87,49.15,106.29,128.11,51.41,58.18,86.27,109.07,32.27,33.43,62.72,118.49
  └─ YOY Sales Growth %,,,-23.07%,52.21%,153.43%,35.75%,18.37%,-18.84%,-14.86%,-37.23%,-42.54%,-27.30%,8.64%
Expenses,46.22,33.36,43.17,95.12,118.18,43.95,59.97,74.16,90.34,28.24,28.39,57.76,111.66
  └─ Material Cost %,73%,69%,71%,68%,75%,59%,78%,66%,58%,72%,68%,86%,76%
  └─ Employee Cost %,5%,7%,6%,3%,3%,7%,6%,4%,2%,8%,7%,3%,2%
Operating Profit,4.33,4.51,5.98,11.17,9.93,7.46,-1.79,12.11,18.73,4.03,5.04,4.96,6.83
OPM %,8.57%,11.91%,12.17%,10.51%,7.75%,14.51%,-3.08%,14.04%,17.17%,12.49%,15.08%,7.91%,5.76%
Other Income,0.21,0.01,0.01,0.04,0.15,0.03,0.14,0.14,0.10,4.62,1.07,0.07,0.77
  └─ Other income normal,0.21,0.01,0.01,0.04,0.15,0.03,0.14,0.14,0.10,4.62,1.07,0.07,0.77
Interest,0.11,0.81,0.94,1.60,1.87,2.88,3.79,6.60,7.12,5.66,4.51,3.46,5.02
Depreciation,1.79,1.55,1.65,1.73,1.75,1.49,1.52,1.62,2.05,1.52,1.54,1.54,1.37
Profit before tax,2.64,2.16,3.40,7.88,6.46,3.12,-6.96,4.03,9.66,1.47,0.06,0.03,1.21
Tax %,64.39%,27.78%,25.29%,32.11%,38.54%,26.28%,-10.63%,4.96%,33.33%,23.81%,-133.33%,0.00%,50.41%
Net Profit,0.93,1.56,2.55,5.35,3.97,2.30,-6.22,3.82,6.45,1.12,0.14,0.03,0.60
  └─ Profit excl Excep,1,2,3,5,4,2,-6,4,6,1,0,0,1
  └─ Profit for PE,1,2,3,5,4,2,-6,4,6,1,0,0,1
  └─ Profit for EPS,1,2,3,5,4,2,-6,4,6,1,0,0,1
  └─ YOY Profit Growth %,,,2%,59%,327%,47%,-344%,-29%,62%,-51%,102%,-99%,-91%
EPS in Rs,0.03,0.05,0.08,0.18,0.13,0.08,-0.20,0.13,0.21,0.04,0.00,0.00,0.02
Raw PDF,,,,,,,,,,,,,
