Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,276,253,327,324,341,350,267,242,294,336,355,324,364
  └─ YOY Sales Growth %,-14.91%,-12.43%,11.59%,28.18%,23.65%,38.61%,-18.17%,-25.35%,-13.78%,-3.97%,32.87%,33.91%,23.64%
Expenses,253,228,298,300,308,319,247,236,287,310,335,295,337
  └─ Material Cost %,51%,50%,44%,50%,80%,49%,80%,85%,87%,82%,85%,79%,82%
  └─ Employee Cost %,18%,17%,16%,18%,8%,18%,11%,10%,8%,9%,7%,9%,8%
Operating Profit,23,25,29,24,33,32,20,6,7,26,20,29,27
OPM %,8%,10%,9%,7%,10%,9%,8%,3%,2%,8%,6%,9%,7%
Other Income,-30,3,1,1,8,9,12,9,16,3,2,1,-22
  └─ Exceptional items,-41.34,0.00,0.00,0.00,0.00,6.91,0.00,0.00,11.74,0.00,0.00,0.00,-37.82
  └─ Other income normal,11.26,2.71,1.02,0.89,7.61,2.40,11.67,8.89,4.01,2.71,1.95,0.99,15.93
Interest,13,11,11,12,15,11,14,10,13,11,11,10,12
Depreciation,2,2,3,3,3,3,3,3,3,3,4,4,4
Profit before tax,-23,14,17,10,22,27,15,2,7,15,8,16,-11
Tax %,41%,28%,29%,31%,-6%,24%,38%,41%,149%,26%,212%,25%,16%
Net Profit,-32,10,12,7,24,20,9,1,-3,11,-9,12,-13
  └─ Exceptional items AT,-32,0,0,0,0,4,0,0,2,0,0,0,-38
  └─ Profit excl Excep,0,10,12,7,24,16,9,1,-5,11,-9,12,25
  └─ Profit for PE,0,10,12,7,24,16,9,1,-5,11,-9,12,25
  └─ Profit for EPS,-32,10,12,7,24,20,9,1,-3,11,-9,12,-13
  └─ YOY Profit Growth %,101%,-15%,86%,-77%,16800%,59%,-22%,-84%,-122%,-32%,-192%,966%,591%
EPS in Rs,-1.42,0.44,0.53,0.31,1.05,0.90,0.42,0.05,-0.14,0.48,-0.38,0.52,-0.56
Raw PDF,,,,,,,,,,,,,
