Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,72.42,84.70,99.18,110.95,104.13,95.71,124.90,139.42,128.20,128.25,110.48,117.21,121.90
  └─ YOY Sales Growth %,-0.18%,8.16%,20.26%,61.15%,43.79%,13.00%,25.93%,25.66%,23.12%,34.00%,-11.55%,-15.93%,-4.91%
Expenses,60.25,68.39,77.76,88.36,87.80,74.69,107.67,106.25,99.65,104.14,102.96,111.49,105.49
  └─ Material Cost %,43.84%,47.30%,46.20%,50.26%,51.37%,42.16%,52.91%,46.44%,39.76%,48.97%,54.60%,55.67%,48.70%
  └─ Employee Cost %,17.14%,15.12%,14.85%,12.62%,15.00%,15.82%,14.74%,13.96%,20.55%,15.25%,19.77%,24.43%,23.63%
Operating Profit,12.17,16.31,21.42,22.59,16.33,21.02,17.23,33.17,28.55,24.11,7.52,5.72,16.41
OPM %,16.80%,19.26%,21.60%,20.36%,15.68%,21.96%,13.80%,23.79%,22.27%,18.80%,6.81%,4.88%,13.46%
Other Income,1.55,1.63,1.11,1.71,7.24,1.68,14.64,2.02,2.19,-117.07,7.15,-0.26,0.21
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-121.01,4.66,-0.73,-1.14
  └─ Other income normal,1.55,1.63,1.11,1.71,7.24,1.68,14.64,2.02,2.19,3.94,2.49,0.47,1.35
Interest,1.41,1.27,1.79,1.84,2.87,3.16,2.10,3.82,3.33,3.31,3.13,3.13,4.33
Depreciation,1.98,1.96,2.52,2.82,3.49,3.15,3.22,4.67,4.74,4.72,4.11,4.18,4.57
Profit before tax,10.33,14.71,18.22,19.64,17.21,16.39,26.55,26.70,22.67,-100.99,7.43,-1.85,7.72
Tax %,29.24%,26.04%,17.01%,18.02%,11.85%,22.21%,20.83%,23.22%,28.67%,-0.02%,-41.59%,-98.92%,0.78%
Net Profit,7.32,10.88,15.12,16.10,15.17,12.76,21.01,20.51,16.18,-100.97,10.53,-0.01,7.65
  └─ Minority share,0.00,0.00,0.03,0.01,-0.13,0.40,0.77,0.84,-2.91,0.62,0.16,0.21,0.06
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-120.90,4.36,-0.55,-0.93
  └─ Profit excl Excep,7.32,10.88,15.12,16.10,15.17,12.76,21.01,20.51,16.18,19.93,6.17,0.54,8.58
  └─ Profit for PE,7.32,10.88,15.15,16.11,15.04,13.16,21.78,21.35,13.27,19.81,6.33,0.75,8.64
  └─ Profit for EPS,7.32,10.88,15.15,16.11,15.04,13.16,21.78,21.35,13.27,-100.35,10.69,0.20,7.71
  └─ YOY Profit Growth %,-37.11%,-15.13%,11.56%,64.05%,105.46%,20.96%,43.76%,32.53%,-11.77%,50.51%,-70.94%,-96.49%,-34.89%
EPS in Rs,0.24,0.35,0.49,0.50,0.46,0.40,0.65,0.64,0.35,-2.63,0.28,0.01,0.20
Raw PDF,,,,,,,,,,,,,
