Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,20.59,2.16,3.19,3.90,1.84,1.67,2.42,1.91,4.91,1.98,2.10,3.26,1.74
  └─ YOY Sales Growth %,463%,4%,118%,-13%,-91%,-23%,-24%,-51%,167%,19%,-13%,71%,-65%
Interest,0.10,0.04,0.10,0.07,0.07,0.09,0.05,0.06,0.09,0.08,0.11,0.11,-0.06
Expenses,8.20,0.15,2.95,1.38,3.74,0.37,0.18,0.35,5.22,0.36,1.30,7.21,0.21
  └─ Material Cost %,38.56%,0.00%,0.00%,20.26%,0.00%,0.00%,0.00%,0.00%,22.00%,0.00%,0.00%,35.58%,0.00%
  └─ Employee Cost %,0.63%,2.78%,1.88%,1.54%,3.26%,3.59%,2.48%,3.66%,1.43%,2.53%,6.19%,-0.61%,2.87%
Financing Profit,12.29,1.97,0.14,2.45,-1.97,1.21,2.19,1.50,-0.40,1.54,0.69,-4.06,1.59
Financing Margin %,59.69%,91.20%,4.39%,62.82%,-107.07%,72.46%,90.50%,78.53%,-8.15%,77.78%,32.86%,-124.54%,91.38%
Other Income,0.02,0.00,0.01,0.04,0.00,0.00,0.01,0.00,0.00,0.00,0.91,0.02,1.54
  └─ Other income normal,0.02,0.00,0.01,0.04,0.00,0.00,0.01,0.00,0.00,0.00,0.91,0.02,1.54
Depreciation,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Profit before tax,12.31,1.97,0.15,2.49,-1.97,1.21,2.20,1.50,-0.40,1.54,1.60,-4.04,3.13
Tax %,23.23%,25.38%,26.67%,36.14%,-26.90%,26.45%,5.00%,26.00%,37.50%,23.38%,43.12%,-25.00%,24.60%
Net Profit,9.45,1.46,0.11,1.58,-1.44,0.90,2.09,1.11,-0.56,1.19,0.92,-3.03,2.35
  └─ Profit excl Excep,9,1,0,2,-1,1,2,1,-1,1,1,-3,2
  └─ Profit for PE,9,1,0,2,-1,1,2,1,-1,1,1,-3,2
  └─ Profit for EPS,9,1,0,2,-1,1,2,1,-1,1,1,-3,2
  └─ YOY Profit Growth %,397%,42%,-87%,41%,-115%,-38%,1800%,-30%,61%,32%,-56%,-373%,520%
EPS in Rs,3.67,0.57,0.04,0.61,-0.56,0.35,0.81,0.43,-0.22,0.46,0.36,-1.18,0.91
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
