Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,692,774,779,851,808,843,856,887,891,904,959,933,924
  └─ YOY Sales Growth %,12.17%,22.75%,18.97%,24.10%,16.69%,8.90%,9.80%,4.28%,10.27%,7.15%,12.10%,5.11%,3.69%
Expenses,591,655,655,730,695,730,748,782,786,797,855,819,843
  └─ Material Cost %,0.00%,0.00%,0.00%,4.86%,0.00%,0.00%,0.00%,0.79%,1.29%,0.81%,0.35%,0.28%,1.73%
  └─ Employee Cost %,5.31%,4.69%,4.85%,4.73%,4.96%,4.70%,4.84%,4.53%,4.27%,4.32%,4.36%,4.41%,4.44%
Operating Profit,101,120,124,121,113,113,107,105,105,107,104,113,80
OPM %,15%,15%,16%,14%,14%,13%,13%,12%,12%,12%,11%,12%,9%
Other Income,-10,6,11,10,7,7,7,9,8,5,6,6,10
  └─ Exceptional items,-18.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,0.00,0.00,0.00,-0.47
  └─ Other income normal,9.24,6.13,10.78,10.14,6.86,7.21,7.12,9.31,7.95,5.42,6.13,5.80,10.72
Interest,3,4,5,6,7,7,6,9,8,9,9,10,11
Depreciation,100,74,82,91,90,92,90,93,94,91,91,94,100
Profit before tax,-11,48,48,33,22,22,18,13,11,12,11,15,-20
Tax %,-4%,26%,25%,26%,26%,31%,24%,27%,3%,40%,31%,24%,-32%
Net Profit,-11,35,36,25,16,15,14,10,11,7,7,12,-14
  └─ Minority share,-1,1,-2,-1,-3,-1,-1,1,-0,3,2,-1,-1
  └─ Exceptional items AT,-7,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Profit excl Excep,-4,35,36,25,16,15,14,10,11,7,7,12,-13
  └─ Profit for PE,-5,36,34,24,13,14,13,10,11,11,9,11,-15
  └─ Profit for EPS,-12,36,34,24,13,14,13,10,11,11,9,11,-15
  └─ YOY Profit Growth %,-109%,-17%,-24%,-37%,382%,-60%,-63%,-57%,-19%,-26%,-28%,8%,-236%
EPS in Rs,-1.04,3.19,3.04,2.11,1.17,1.27,1.14,0.90,0.95,0.94,0.82,0.98,-1.34
Raw PDF,,,,,,,,,,,,,
