Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,16.29,4.89,4.41,4.54,6.09,3.22,3.52,2.38,4.00,2.31,3.84,11.60,6.64
  └─ YOY Sales Growth %,-31%,-78%,-80%,-81%,-63%,-34%,-20%,-48%,-34%,-28%,9%,387%,66%
Expenses,15.87,7.63,5.00,5.22,9.12,5.08,4.09,3.94,4.13,3.36,5.42,12.10,7.21
  └─ Material Cost %,53%,97%,60%,72%,103%,69%,66%,77%,48%,52%,74%,88%,56%
  └─ Employee Cost %,14%,25%,20%,21%,4%,20%,18%,26%,16%,29%,21%,5%,14%
Operating Profit,0.42,-2.74,-0.59,-0.68,-3.03,-1.86,-0.57,-1.56,-0.13,-1.05,-1.58,-0.50,-0.57
OPM %,2.58%,-56.03%,-13.38%,-14.98%,-49.75%,-57.76%,-16.19%,-65.55%,-3.25%,-45.45%,-41.15%,-4.31%,-8.58%
Other Income,0.15,0.21,0.51,-0.89,0.86,2.13,1.26,1.87,0.68,1.10,0.36,0.46,-1.58
  └─ Exceptional items,0.08,0.00,0.06,-1.23,0.38,1.49,0.56,1.35,0.72,0.24,0.08,0.04,-1.44
  └─ Other income normal,0.07,0.21,0.45,0.34,0.48,0.64,0.70,0.52,-0.04,0.86,0.28,0.42,-0.14
Interest,0.28,0.08,0.03,0.04,0.05,0.04,0.29,0.00,0.09,0.17,0.00,0.00,0.02
Depreciation,0.78,0.52,0.03,0.25,0.06,0.17,0.15,0.16,0.15,0.10,0.12,0.08,0.00
Profit before tax,-0.49,-3.13,-0.14,-1.86,-2.28,0.06,0.25,0.15,0.31,-0.22,-1.34,-0.12,-2.17
Tax %,-26.53%,-1.28%,85.71%,3.23%,8.33%,283.33%,64.00%,86.67%,70.97%,-31.82%,-2.99%,-41.67%,-18.89%
Net Profit,-0.36,-3.09,-0.26,-1.91,-2.46,-0.11,0.09,0.03,0.09,-0.16,-1.31,-0.07,-1.77
  └─ Exceptional items AT,0.08,0.00,0.00,-1.19,0.35,1.32,0.39,1.22,0.35,0.24,0.08,0.04,-1.44
  └─ Profit excl Excep,-0.44,-3.09,-0.26,-0.72,-2.81,-1.43,-0.30,-1.19,-0.26,-0.40,-1.39,-0.11,-0.33
  └─ Profit for PE,-0.44,-3.09,-0.26,-0.72,-2.81,-1.43,-0.30,-1.19,-0.26,-0.40,-1.39,-0.11,-0.33
  └─ Profit for EPS,-0.36,-3.09,-0.26,-1.91,-2.46,-0.11,0.09,0.03,0.09,-0.16,-1.31,-0.07,-1.77
  └─ YOY Profit Growth %,-181.48%,-366.38%,-85.71%,-900.00%,-538.64%,53.72%,-15.38%,-65.28%,90.75%,72.03%,-363.33%,90.76%,-26.92%
EPS in Rs,-0.42,-3.60,-0.30,-2.23,-2.87,-0.13,0.10,0.03,0.10,-0.19,-1.53,-0.08,-2.06
Raw PDF,,,,,,,,,,,,,
