Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,6.46,0.00,7.08,5.79,15.18,13.89,9.16,6.39,7.44,7.26,5.03,18.34,21.59
  └─ YOY Sales Growth %,29%,-100%,-15%,166%,135%,,29%,10%,-51%,-48%,-45%,187%,190%
Expenses,10.65,1.54,7.78,8.69,18.92,18.44,10.64,7.59,8.04,9.66,6.87,22.58,23.95
  └─ Material Cost %,97%,,96%,96%,95%,89%,97%,95%,93%,96%,95%,96%,95%
  └─ Employee Cost %,10%,,9%,11%,10%,20%,14%,17%,11%,7%,10%,4%,2%
Operating Profit,-4.19,-1.54,-0.70,-2.90,-3.74,-4.55,-1.48,-1.20,-0.60,-2.40,-1.84,-4.24,-2.36
OPM %,-64.86%,,-9.89%,-50.09%,-24.64%,-32.76%,-16.16%,-18.78%,-8.06%,-33.06%,-36.58%,-23.12%,-10.93%
Other Income,9.42,8.72,3.07,3.03,4.48,19.59,0.38,-7.80,4.01,2.36,1.75,1.93,5.99
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,12.02,-7.35,-12.55,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,9.42,8.72,3.07,3.03,4.48,7.57,7.73,4.75,4.01,2.36,1.75,1.93,5.99
Interest,0.16,0.04,0.01,0.03,0.20,0.40,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Depreciation,0.11,0.11,0.11,0.11,0.46,1.00,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Profit before tax,4.96,7.03,2.25,-0.01,0.08,13.64,-1.21,-9.11,3.30,-0.15,-0.20,-2.42,3.52
Tax %,32.06%,25.60%,-3.11%,200.00%,925.00%,35.78%,107.44%,-31.83%,31.52%,166.67%,-150.00%,-21.07%,14.20%
Net Profit,3.37,5.23,2.32,-0.03,-0.67,8.75,-2.51,-6.21,2.26,-0.40,0.10,-1.91,3.02
  └─ Minority share,0.00,0.00,0.00,0.00,0.62,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,7.71,-7.35,-12.51,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,3.37,5.23,2.32,-0.03,-0.67,1.04,4.84,6.30,2.26,-0.40,0.10,-1.91,3.02
  └─ Profit for PE,3.37,5.23,2.32,-0.03,-0.05,1.79,4.84,6.30,2.26,-0.40,0.10,-1.91,3.02
  └─ Profit for EPS,3.37,5.23,2.32,-0.03,-0.05,9.50,-2.51,-6.21,2.26,-0.40,0.10,-1.91,3.02
  └─ YOY Profit Growth %,-65.04%,-26.13%,-63.58%,-100.77%,-101.48%,-65.77%,108.62%,21100.00%,4620.00%,-122.35%,-97.93%,-130.32%,33.63%
EPS in Rs,5.12,7.94,3.52,-0.05,-0.08,14.43,-3.81,-9.43,3.43,-0.61,0.15,-2.90,4.59
Raw PDF,,,,,,,,,,,,,
