Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,12.97,13.32,39.60,14.97,15.52,16.06,16.15,17.24,14.87,15.39,13.12,3.40,3.47
  └─ YOY Sales Growth %,12%,8%,224%,24%,20%,21%,-59%,15%,-4%,-4%,-19%,-80%,-77%
Expenses,7.97,7.75,9.01,6.48,6.30,9.18,8.88,7.09,11.08,6.47,11.46,4.90,7.86
  └─ Employee Cost %,11%,12%,4%,10%,11%,10%,12%,11%,14%,12%,15%,68%,54%
Operating Profit,5.00,5.57,30.59,8.49,9.22,6.88,7.27,10.15,3.79,8.92,1.66,-1.50,-4.39
OPM %,38.55%,41.82%,77.25%,56.71%,59.41%,42.84%,45.02%,58.87%,25.49%,57.96%,12.65%,-44.12%,-126.51%
Other Income,6.11,3.81,6.60,7.45,16.48,13.79,8.61,-6.61,-3.06,16.27,108.17,10.79,0.87
  └─ Exceptional items,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,93.46,-0.00,-0.00
  └─ Other income normal,6.11,3.81,6.60,7.45,16.48,13.79,8.61,-6.61,-3.06,16.27,14.71,10.79,0.87
Interest,3.29,3.54,3.84,3.58,3.37,3.80,3.61,3.58,3.56,3.74,2.62,0.49,0.85
Depreciation,2.22,2.15,2.19,2.15,2.24,2.25,2.30,2.42,2.41,2.63,2.43,1.51,1.51
Profit before tax,5.60,3.69,31.16,10.21,20.09,14.62,9.97,-2.46,-5.24,18.82,104.78,7.29,-5.88
Tax %,109.29%,32.25%,25.71%,25.37%,100.75%,29.27%,20.96%,-8.13%,37.02%,26.51%,27.34%,25.24%,-55.27%
Net Profit,-0.51,2.50,23.14,7.62,-0.16,10.34,7.90,-2.25,-7.18,13.82,76.14,5.45,-2.63
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,-1,-1,-1,-0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,68,0,0
  └─ Profit excl Excep,-1,2,23,8,-0,10,8,-2,-7,14,8,5,-3
  └─ Profit for PE,-1,2,23,7,-1,10,8,-3,-8,13,8,5,-3
  └─ Profit for EPS,-1,2,23,7,-1,10,8,-3,-8,13,76,5,-3
  └─ YOY Profit Growth %,-1950%,1300%,595%,596%,18%,323%,-67%,-141%,-1170%,30%,9%,280%,66%
EPS in Rs,-0.71,2.29,22.05,7.03,-0.59,9.69,7.22,-2.90,-7.45,12.61,72.82,5.24,-2.53
Raw PDF,,,,,,,,,,,,,
