Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,289,254,297,320,266,250,319,535,520,499,526,406,398
  └─ YOY Sales Growth %,65.23%,14.04%,12.68%,1.77%,-7.99%,-1.71%,7.30%,66.88%,95.41%,99.44%,65.07%,-24.07%,-23.53%
Expenses,262,221,271,284,265,226,295,498,491,476,690,338,354
  └─ Material Cost %,2.73%,4.16%,15.39%,6.41%,1.28%,0.10%,0.11%,0.07%,7.52%,2.17%,1.83%,0.93%,0.91%
  └─ Employee Cost %,14.73%,17.82%,16.46%,14.83%,16.61%,20.50%,21.21%,16.57%,15.36%,18.91%,14.80%,17.81%,17.57%
Operating Profit,27,33,27,36,2,24,24,37,29,23,-164,68,44
OPM %,9%,13%,9%,11%,1%,10%,8%,7%,6%,5%,-31%,17%,11%
Other Income,6,12,14,18,21,26,23,22,9,92,190,10,51
  └─ Exceptional items,-3,0,2,0,-17,0,-2,0,-10,15,184,-1,0
  └─ Other income normal,8,12,12,18,38,26,25,22,19,77,6,11,51
Interest,3,1,3,2,1,1,2,3,5,5,7,4,6
Depreciation,16,15,15,15,22,15,26,31,37,65,61,60,46
Profit before tax,14,28,23,37,0,34,20,25,-4,46,-42,14,42
Tax %,33%,26%,-6%,21%,-200%,31%,18%,46%,-203%,-13%,-19%,36%,-31%
Net Profit,9,21,24,30,0,24,16,14,4,51,-34,9,56
  └─ Minority share,-7,-1,-4,-4,8,-1,6,17,2,17,5,1,-9
  └─ Exceptional items AT,-3,0,2,0,-17,0,-2,0,-10,15,179,-0,0
  └─ Profit excl Excep,12,21,22,29,17,24,18,14,14,36,-213,9,56
  └─ Profit for PE,3,20,18,25,25,23,24,31,16,53,-184,10,47
  └─ Profit for EPS,3,20,20,26,9,23,22,31,6,68,-29,10,47
  └─ YOY Profit Growth %,48%,70%,86%,54%,679%,16%,29%,21%,-38%,136%,-874%,-67%,196%
EPS in Rs,0.10,0.74,0.75,0.88,0.28,0.74,0.72,0.90,0.18,1.85,-0.79,0.27,1.27
Raw PDF,,,,,,,,,,,,,
