Metric,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025
Sales,15,30,24,42,45,37,64,52,37,36,56,63,55
  └─ YOY Sales Growth %,-7.05%,1047.33%,171.15%,119.60%,208.41%,21.76%,166.12%,24.91%,-17.25%,-0.36%,-12.46%,21.28%,48.56%
Expenses,9,22,22,33,39,31,44,41,33,33,42,49,46
  └─ Material Cost %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.38%,0.00%,0.00%,6.48%,5.89%,0.00%
  └─ Employee Cost %,16.54%,12.28%,21.65%,13.09%,12.42%,10.27%,5.99%,8.07%,11.32%,11.68%,8.02%,7.25%,9.16%
Operating Profit,5,8,2,9,6,6,20,12,4,3,13,15,9
OPM %,36%,25%,7%,21%,14%,16%,31%,22%,12%,9%,24%,23%,16%
Other Income,1,-2,28,1,1,0,-1,2,2,-3,1,4,-25
  └─ Exceptional items,0.00,-2.86,27.70,0.00,0.00,-1.40,-1.91,0.39,0.64,-3.75,0.27,3.28,-26.20
  └─ Other income normal,1.49,0.56,0.78,0.92,1.21,1.85,0.77,2.10,1.02,0.42,0.34,0.39,1.16
Interest,8,6,8,10,10,7,7,7,7,7,7,7,7
Depreciation,4,3,5,7,7,5,5,5,5,5,6,7,7
Profit before tax,-5,-4,17,-6,-10,-6,6,2,-7,-13,1,5,-31
Tax %,58%,-19%,0%,-24%,-27%,-18%,21%,24%,-3%,-17%,24%,6%,-59%
Net Profit,-7,-3,17,-5,-7,-5,5,2,-7,-11,1,5,-12
  └─ Exceptional items AT,0,-3,23,0,0,-1,-2,0,1,-4,0,3,-26
  └─ Profit excl Excep,-7,-1,-6,-5,-7,-3,7,1,-7,-7,1,1,13
  └─ Profit for PE,-7,-1,-6,-5,-7,-3,7,1,-7,-7,1,1,13
  └─ Profit for EPS,-7,-3,17,-5,-7,-5,5,2,-7,-11,1,5,-12
  └─ YOY Profit Growth %,-217%,96%,24%,-47%,4%,-450%,217%,126%,-3%,-106%,-91%,-1%,286%
EPS in Rs,-2.44,-1.10,5.37,-1.50,-2.22,-1.49,1.59,0.48,-1.92,-3.08,0.27,1.32,-3.64
Raw PDF,,,,,,,,,,,,,
